Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly)
 04/23  14:00:00,16.1,23.47695806,25.42944114,23.69098368,23.79795993,22.37981788
 04/23  15:00:00,16.1,23.68130024,24.74421615,23.7006929,24.85150685,22.50705616
 04/23  16:00:00,15.7875,23.92218231,24.23880628,23.61162724,26.35272151,22.61888249
 04/23  17:00:00,14.85,24.09851307,23.77993491,23.38633583,27.40795081,22.6957204
 04/23  18:00:00,13.4,23.98406536,23.25162641,22.97743445,27.65544119,22.7089473
 04/23  19:00:00,12.425,23.10951473,22.46399388,22.24226837,26.09545269,22.60310853
 04/23  20:00:00,11.8875,22.00865847,21.68211249,21.50865973,23.71565073,22.33911818
 04/23  21:00:00,11.325,21.29408102,21.13343085,21.0032993,22.22682116,22.0243331
 04/23  22:00:00,11.1,20.83915358,20.75092131,20.64897753,21.34931277,21.74538477
 04/23  23:00:00,11.1,20.54405634,20.47808539,20.39816462,20.81765263,21.49864785
 04/23  24:00:00,10.7875,20.33227428,20.26925599,20.20638406,20.4606816,21.29659801
 04/24  01:00:00,9.85,20.12444415,20.07140034,20.01292629,20.17995852,21.13517512
 04/24  02:00:00,9.4,19.93109945,19.88709522,19.82920547,19.95211911,20.99380059
 04/24  03:00:00,9.0875,19.78150043,19.74016479,19.68662339,19.77819581,20.87101939
 04/24  04:00:00,8.9,19.66092288,19.6210901,19.57176851,19.64353107,20.76809508
 04/24  05:00:00,8.525,19.56919837,19.52780473,19.48396615,19.54191534,20.68303317
 04/24  06:00:00,8.9875,19.53789041,19.84664948,19.80585628,19.51043668,20.61963625
 04/24  07:00:00,10.4625,19.80386827,22.21646492,21.65260073,19.80557875,20.66423718
 04/24  08:00:00,12.1625,20.34068971,25.21545663,23.07356717,20.36868076,20.86450132
 04/24  09:00:00,13.4875,20.97351722,27.68846627,23.53337985,21.01328233,21.13648296
 04/24  10:00:00,14.2125,21.68873835,29.15373713,23.39432341,21.72803294,21.45193627
 04/24  11:00:00,15.4625,22.47690447,29.38321064,23.50463508,22.49764822,21.80522027
 04/24  12:00:00,16.7875,23.14813102,28.58415597,23.73852003,23.14275575,22.14040343
 04/24  13:00:00,17.575,23.62791811,27.19061509,23.98908944,23.66544101,22.41909032
 04/24  14:00:00,17.1125,23.94072212,25.99214025,24.15163755,24.23279928,22.6364848
 04/24  15:00:00,16.0125,24.10537393,25.28744921,24.19133952,25.26572976,22.8016057
 04/24  16:00:00,15.225,24.16717478,24.76853343,24.09679705,26.26062876,22.91337855
 04/24  17:00:00,14.625,24.25438761,24.20898782,23.77654471,27.17154914,22.95425815
 04/24  18:00:00,14.0875,24.20137116,23.61254227,23.31914786,27.60943024,22.92766723
 04/24  19:00:00,12.8375,23.35026941,22.77614523,22.54368416,26.16975725,22.80080042
 04/24  20:00:00,11.8875,22.21107808,21.9259248,21.73201693,23.84675023,22.51898841
 04/24  21:00:00,11.325,21.45764079,21.32119641,21.17817976,22.37008443,22.18128837
 04/24  22:00:00,11.1,20.97275693,20.90179182,20.79151497,21.47290306,21.88221644
 04/24  23:00:00,11.1,20.62345551,20.587463,20.49562748,20.90773694,21.62204147
 04/24  24:00:00,11.1,20.3870745,20.35691462,20.28119155,20.53855916,21.39583939
 04/25  01:00:00,11.1,20.2034173,20.18035,20.11347561,20.28319565,21.22054133
 04/25  02:00:00,11.1,20.05790822,20.04405985,19.98240248,20.10118632,21.08227576
 04/25  03:00:00,11.1,19.95529566,19.94074091,19.88570527,19.97313903,20.97343507
 04/25  04:00:00,11.1,19.8819926,19.86273777,19.81340897,19.88160182,20.88873934
 04/25  05:00:00,10.7875,19.80992497,19.79067839,19.7429722,19.80159592,20.82156023
 04/25  06:00:00,10.9125,19.78656938,19.8911565,19.84939595,19.78024474,20.76923935
 04/25  07:00:00,11.7875,19.97025671,20.6911039,20.52354654,20.03525097,20.76851386
 04/25  08:00:00,12.8875,20.4248355,22.75001781,21.77064146,20.60248023,20.87495344
 04/25  09:00:00,13.9875,20.87366529,23.44136544,22.14729625,21.22615736,21.06196815
 04/25  10:00:00,15.15,21.41683113,24.04631048,22.57554642,21.96869935,21.25307903
 04/25  11:00:00,16.2875,22.00613037,24.63782928,23.03092004,22.69445097,21.47532085
 04/25  12:00:00,15.6375,22.60499832,25.18608167,23.47966877,23.30069273,21.73986349
 04/25  13:00:00,16.75,22.92640773,24.96394107,23.79794029,23.72591314,21.99564038
 04/25  14:00:00,17.1125,23.0475185,24.60746209,23.91754197,23.9654727,22.18514982
 04/25  15:00:00,16.7,22.91035612,24.1722545,23.72301187,23.91367472,22.28983495
 04/25  16:00:00,16.325,22.80181763,23.83890078,23.53694798,23.93068851,22.31541284
 04/25  17:00:00,15.4125,22.51880094,23.29960333,23.06446031,23.60174056,22.28443114
 04/25  18:00:00,13.9375,22.35592667,22.72284312,22.52792836,23.72427953,22.19845693
 04/25  19:00:00,12.9875,21.86031239,22.00823717,21.83317188,23.0560867,22.0786036
 04/25  20:00:00,13.1125,21.27809476,21.37596499,21.24254754,21.9321598,21.88696102
 04/25  21:00:00,12.6125,20.90568358,20.97134045,20.86586269,21.26990879,21.6794217
 04/25  22:00:00,11.8875,20.61795293,20.66140694,20.57329609,20.82866884,21.48406134
 04/25  23:00:00,11.325,20.41235706,20.43286745,20.3601653,20.52925362,21.31699321
 04/25  24:00:00,11.1,20.24675455,20.25236857,20.18929189,20.30824511,21.18150053
 04/26  01:00:00,10.7875,20.12276303,20.10814455,20.05559963,20.14146191,21.06713623
 04/26  02:00:00,10.225,19.9932328,19.96344135,19.9143485,19.9834384,20.96837632
 04/26  03:00:00,10.6875,19.90115616,19.85354093,19.81202118,19.86202203,20.87793041
 04/26  04:00:00,10.4125,19.82006288,19.76040131,19.72643786,19.76536008,20.79519945
 04/26  05:00:00,10,19.7188949,19.65734383,19.62352894,19.66018345,20.71774028
 04/26  06:00:00,10.6875,19.70396055,20.00538656,19.98056612,19.63941718,20.6531293
 04/26  07:00:00,12.85,20.01677919,22.39139283,21.86763252,19.98296843,20.69674821
 04/26  08:00:00,14.2125,20.57668157,25.21867086,23.26444033,20.61091869,20.89720526
 04/26  09:00:00,15.15,21.22501511,27.46104621,23.73824049,21.31071407,21.1710598
 04/26  10:00:00,16.2875,21.99535686,28.80172227,23.71210672,22.11208521,21.49980461
 04/26  11:00:00,18.7625,22.79888458,29.17830688,23.82170797,22.87440253,21.86070877
 04/26  12:00:00,20.375,23.51252368,28.6226265,24.08254331,23.51775998,22.2011882
 04/26  13:00:00,20.225,24.02534883,27.38396053,24.3446886,24.03320369,22.50352605
 04/26  14:00:00,22.75,24.44940775,26.31624278,24.55913208,24.63638831,22.76717853
 04/26  15:00:00,21.65,24.77861016,25.67669349,24.63353883,25.89197307,22.99621835
 04/26  16:00:00,20,25.00013165,25.11098192,24.47595117,27.54267575,23.16688806
 04/26  17:00:00,19.625,25.31556659,24.64988695,24.26614019,29.01115165,23.26626151
 04/26  18:00:00,18.7125,25.28317394,24.14322428,23.89746275,29.4374636,23.28946375
 04/26  19:00:00,16.925,24.37806795,23.39176253,23.20185677,27.83096909,23.18252552
 04/26  20:00:00,15.4125,23.1281979,22.59727208,22.43798239,25.13430783,22.90149763
 04/26  21:00:00,14.625,22.21686636,21.94482067,21.80740732,23.34509296,22.54441755
 04/26  22:00:00,13.7125,21.59676634,21.44435307,21.33609915,22.21585451,22.21536779
 04/26  23:00:00,12.9875,21.16070462,21.06231458,20.97377074,21.48614812,21.93226791
 04/26  24:00:00,12.8,20.82625806,20.76758341,20.68952913,21.00572153,21.6878799
 04/27  01:00:00,12.425,20.57535666,20.53457289,20.46554508,20.66886591,21.46802829
 04/27  02:00:00,11.8875,20.37413864,20.34025373,20.27693782,20.41659354,21.29024377
 04/27  03:00:00,11.325,20.20703095,20.18411423,20.12530439,20.22722711,21.1494968
 04/27  04:00:00,11.475,20.11484043,20.08926333,20.04481352,20.11518515,21.03567764
 04/27  05:00:00,11.7,20.04999938,20.02909003,19.99402837,20.04374671,20.94760285
 04/27  06:00:00,12.0125,20.04392817,20.13702899,20.11357674,20.0472047,20.88381598
 04/27  07:00:00,12.575,20.25293663,21.00805467,20.87086663,20.33416574,20.88936743
 04/27  08:00:00,13.4875,20.53653285,21.45109829,21.21908885,20.75567374,20.9622653
 04/27  09:00:00,14.5875,20.89528852,21.85853622,21.59667149,21.27917495,21.06204867
 04/27  10:00:00,16.0625,21.39269511,22.67472789,22.19145348,21.97052188,21.21232641
 04/27  11:00:00,17.0125,21.96735711,23.61406319,22.81217294,22.68937271,21.42788014
 04/27  12:00:00,17.2,22.12805921,23.50526976,22.8934451,22.85756751,21.64666196
 04/27  13:00:00,15.45,22.33373934,23.61709416,23.21510067,23.21057253,21.80891456
 04/27  14:00:00,14.775,22.51640128,23.7459969,23.48256063,23.56833902,21.96211222
 04/27  15:00:00,15.375,22.61473832,23.71609288,23.52122441,23.81369805,22.07922491
 04/27  16:00:00,14.85,22.72349354,23.58267859,23.42480318,24.28559353,22.15477216
 04/27  17:00:00,14.4,22.8837215,23.31823716,23.1777942,24.96600981,22.20825955
 04/27  18:00:00,13.7125,23.06472076,22.92517488,22.79466722,25.79906123,22.24160192
 04/27  19:00:00,12.6125,22.5038567,22.223979,22.08524712,24.90851076,22.20649618
 04/27  20:00:00,11.8875,21.60226625,21.4853623,21.35640281,22.98497032,22.03021575
 04/27  21:00:00,11.7,21.04830548,21.00004437,20.89677906,21.7972973,21.79108334
 04/27  22:00:00,11.325,20.67294457,20.66516023,20.57722945,21.09974922,21.56324013
 04/27  23:00:00,11.1,20.4038002,20.41204146,20.33305695,20.65510403,21.36443955
 04/27  24:00:00,11.1,20.238237,20.23537718,20.16921822,20.37420523,21.20982423
 04/28  01:00:00,10.7875,20.09981654,20.0906925,20.03283194,20.16955458,21.08647165
 04/28  02:00:00,10.225,19.97496276,19.95929691,19.90795293,20.0050789,20.98369628
 04/28  03:00:00,10,19.86532204,19.84706742,19.79983391,19.87356374,20.89530955
 04/28  04:00:00,10,19.77220861,19.75624484,19.70892844,19.77048348,20.81740846
 04/28  05:00:00,10,19.69658747,19.68323026,19.63703001,19.69027922,20.75160613
 04/28  06:00:00,10,19.67573285,20.01514917,19.97071107,19.6759717,20.70482159
 04/28  07:00:00,10.375,19.92622679,22.33222414,21.77483999,19.97340987,20.76601611
 04/28  08:00:00,11.2875,20.37868559,25.19411143,23.07778654,20.47288187,20.97106467
 04/28  09:00:00,12.3875,20.94388196,27.47280705,23.41348972,21.05415448,21.22411784
 04/28  10:00:00,13.4875,21.52588629,28.76640648,23.13555201,21.6177619,21.48910091
 04/28  11:00:00,14.2125,22.08761633,28.91553431,23.05142993,22.15063141,21.73851355
 04/28  12:00:00,14.775,22.66306955,28.16248073,23.21518811,22.67313688,21.97219582
 04/28  13:00:00,15,23.1192024,26.76729824,23.53696344,23.2326289,22.1873607
 04/28  14:00:00,15,23.35582927,25.51436911,23.66249298,23.75705353,22.36598431
 04/28  15:00:00,15.375,23.58025467,24.80920724,23.70499245,24.8362418,22.48610748
 04/28  16:00:00,14.85,23.7889094,24.30491115,23.64720053,26.17861021,22.59277518
 04/28  17:00:00,14.0875,23.97771853,23.76822199,23.34722871,27.36353292,22.66115029
 04/28  18:00:00,12.8375,23.94678131,23.16988113,22.87969806,27.92618251,22.669041
 04/28  19:00:00,11.8875,23.13227985,22.38707336,22.15954267,26.54243865,22.57096086
 04/28  20:00:00,11.325,22.00869218,21.61968105,21.44538032,23.98505744,22.31792418
 04/28  21:00:00,10.7875,21.23506312,21.05290207,20.92106485,22.31896175,22.00159295
 04/28  22:00:00,10.6,20.76807953,20.67016905,20.56726425,21.35544223,21.71029233
 04/28  23:00:00,10.6,20.46236543,20.39785769,20.31554141,20.78495838,21.46040903
 04/28  24:00:00,10.225,20.22704966,20.18187072,20.11032383,20.40203623,21.26075126
 04/29  01:00:00,10,20.04621375,20.00889216,19.94469833,20.13418655,21.10339589
 04/29  02:00:00,9.625,19.90767436,19.8656637,19.80989937,19.93770757,20.97470783
 04/29  03:00:00,9.0875,19.77550304,19.73139546,19.67922515,19.77343691,20.86639578
 04/29  04:00:00,8.525,19.64266086,19.60355079,19.55140302,19.62782969,20.77104787
 04/29  05:00:00,8.3,19.53122477,19.50003764,19.4500805,19.51391014,20.685449
 04/29  06:00:00,8.675,19.51537077,19.88175223,19.84863605,19.49031324,20.621107
 04/29  07:00:00,10.275,19.81746945,22.41323964,21.83661054,19.80861174,20.67531258
 04/29  08:00:00,12.1625,20.38500484,25.44045557,23.29962999,20.42352482,20.88649792
 04/29  09:00:00,14.175,21.06665081,27.6764395,23.73411519,21.14322522,21.16676265
 04/29  10:00:00,16.0625,21.81936736,29.0118282,23.58265507,21.88446509,21.48652081
 04/29  11:00:00,16.7,22.54332618,29.28534493,23.55592638,22.56421218,21.82036862
 04/29  12:00:00,17.3875,23.15995591,28.55822969,23.70490214,23.1276633,22.12734537
 04/29  13:00:00,18.8,23.72378939,27.28122564,24.09659766,23.77089512,22.39891176
 04/29  14:00:00,17.7125,24.01808785,26.06503577,24.22422157,24.3298492,22.63420109
 04/29  15:00:00,17.0125,24.18799284,25.27810608,24.16212453,25.39226999,22.79896017
 04/29  16:00:00,16.5125,24.42565826,24.70159284,24.03403867,26.94053074,22.92623851
 04/29  17:00:00,15.4125,24.60584351,24.1963181,23.77870061,28.0698631,23.0036492
 04/29  18:00:00,14.3125,24.54306489,23.62422973,23.34006739,28.51404993,23.01027157
 04/29  19:00:00,12.8375,23.68622648,22.83474967,22.61289437,27.09258923,22.89910269
 04/29  20:00:00,11.8875,22.47452317,22.01559113,21.83458294,24.46498724,22.62057676
 04/29  21:00:00,11.325,21.59230409,21.37451547,21.23332045,22.71715635,22.26698396
 04/29  22:00:00,11.1,21.03832556,20.93454241,20.82257569,21.65585818,21.94333611
 04/29  23:00:00,10.7875,20.6741687,20.61344257,20.52277272,21.01728872,21.67072282
 04/29  24:00:00,10.6,20.4060019,20.36427126,20.28741648,20.59353345,21.43412804
 04/30  01:00:00,10.6,20.19943595,20.17328816,20.10483202,20.30261729,21.24493988
 04/30  02:00:00,10.225,20.0365389,20.01600357,19.952738,20.08920219,21.09584661
 04/30  03:00:00,10,19.90447951,19.88388985,19.8261298,19.92539483,20.97535463
 04/30  04:00:00,10,19.81494052,19.78383747,19.73378917,19.80823897,20.8766569
 04/30  05:00:00,9.625,19.73500254,19.69259804,19.64773213,19.70784965,20.79493439
 04/30  06:00:00,9.775,19.71087708,20.03753488,20.00226064,19.67728587,20.73139362
 04/30  07:00:00,11.0625,20.00563069,22.47113945,21.92465296,20.00240452,20.77794431
 04/30  08:00:00,12.3875,20.51720879,25.48451783,23.36555101,20.56037858,20.97897696
 04/30  09:00:00,13.8,21.14272895,27.8208791,23.78919063,21.21388909,21.24784899
 04/30  10:00:00,15.15,21.86027911,29.2307832,23.61119233,21.92213127,21.56186854
 04/30  11:00:00,15.9125,22.55055045,29.49612982,23.54823558,22.5458683,21.88848805
 04/30  12:00:00,17.475,23.19662176,28.7284482,23.73851111,23.14357847,22.19027093
 04/30  13:00:00,17.6125,23.68527634,27.30406928,24.02212565,23.69536393,22.46113261
 04/30  14:00:00,16.8875,23.91107137,25.98687183,24.08628835,24.18885691,22.66916886
 04/30  15:00:00,16.325,24.046423,25.15382707,24.00821078,25.23442382,22.79766815
 04/30  16:00:00,15.7875,24.23389175,24.56266286,23.8748392,26.77326587,22.88468695
 04/30  17:00:00,14.85,24.40144089,24.03293868,23.60553578,27.94732881,22.9300914
 04/30  18:00:00,14.0875,24.22740079,23.46533503,23.18039054,28.04638849,22.90735327
 04/30  19:00:00,13.525,23.37623576,22.69556715,22.47869519,26.48578561,22.77114309
 04/30  20:00:00,12.6125,22.2776939,21.91185659,21.73715582,24.06911455,22.49462012
 04/30  21:00:00,11.8875,21.5449093,21.34136433,21.20988152,22.57563417,22.18330234
 04/30  22:00:00,12.075,21.04956111,20.92826316,20.83060204,21.57776316,21.87067301
 04/30  23:00:00,12.6125,20.75224661,20.6601038,20.58794662,21.02710004,21.61180564
 04/30  24:00:00,13.175,20.55655219,20.47529614,20.42092438,20.68354409,21.39326221
 05/01  01:00:00,13.7125,20.45467986,20.37302553,20.33303681,20.49006775,21.25472066
 05/01  02:00:00,14.275,20.48187868,20.39384054,20.37021188,20.45821686,21.2457842
 05/01  03:00:00,14.8125,20.53421547,20.44326378,20.43080617,20.47865435,21.25840746
 05/01  04:00:00,15.375,20.57665104,20.48037287,20.47303192,20.50116187,21.26057576
 05/01  05:00:00,14.85,20.57744746,20.47734872,20.46775682,20.49057041,21.25503816
 05/01  06:00:00,15.15,20.61711008,20.72239492,20.74195683,20.54128489,21.24703544
 05/01  07:00:00,18.35,20.9926135,22.30445036,22.20353731,20.97239834,21.30891882
 05/01  08:00:00,21.75,21.65031345,24.75731612,23.83105961,21.70279953,21.50705086
 05/01  09:00:00,23.4875,22.43451881,27.1107226,24.80138967,22.55979845,21.81568559
 05/01  10:00:00,24.5875,23.27774497,28.75396915,25.01434271,23.4204169,22.19694863
 05/01  11:00:00,26.0625,24.09278169,29.42916752,25.08964514,24.17490877,22.60998606
 05/01  12:00:00,28.3875,24.80833593,29.02338205,25.37560902,24.83194845,22.96443264
 05/01  13:00:00,28.025,25.31366855,27.97983495,25.64147124,25.35022242,23.2836679
 05/01  14:00:00,25.825,25.59659616,27.2044099,25.8539434,26.05186937,23.54778699
 05/01  15:00:00,23.9375,25.71315374,26.66593569,25.83606126,27.21792735,23.74302312
 05/01  16:00:00,22.9875,25.71748718,26.1371827,25.63322142,28.51631556,23.87086046
 05/01  17:00:00,22.1125,25.5339381,25.59929981,25.28992378,29.20730991,23.91318349
 05/01  18:00:00,21.325,25.03059539,24.92522787,24.7230878,28.67066897,23.85133463
 05/01  19:00:00,19.35,24.27844039,24.1491212,23.99872037,26.93129685,23.67695599
 05/01  20:00:00,17.6125,23.38997212,23.32151031,23.19083116,24.89033259,23.38330078
 05/01  21:00:00,17.2,22.74321563,22.70808481,22.59630489,23.57499651,23.05477389
 05/01  22:00:00,16.5125,22.25464998,22.2364157,22.13812005,22.72499867,22.76086442
 05/01  23:00:00,15.0375,21.83266285,21.83069267,21.7427378,22.09891691,22.50521498
 05/01  24:00:00,14.4,21.52250542,21.51976637,21.44245621,21.66981793,22.2823568
 05/02  01:00:00,14.4,21.31540217,21.29963847,21.23796583,21.38499699,22.08696016
 05/02  02:00:00,13.7125,21.11903085,21.10184036,21.04485816,21.14991652,21.91337492
 05/02  03:00:00,13.3,20.96396545,20.93700844,20.88578892,20.96293955,21.77314291
 05/02  04:00:00,13.675,20.86639628,20.81454162,20.77625732,20.8294571,21.65649139
 05/02  05:00:00,12.8375,20.73218244,20.68300072,20.64386871,20.69131381,21.55443595
 05/02  06:00:00,12.575,20.64248217,20.86968955,20.86759697,20.62788734,21.46933429
 05/02  07:00:00,15.925,20.94343364,22.51563069,22.37927339,20.9569167,21.47875545
 05/02  08:00:00,19.175,21.59995696,25.21517612,24.12582668,21.67856603,21.6530402
 05/02  09:00:00,20.6875,22.39551195,27.58524654,25.04655866,22.58408583,21.95901217
 05/02  10:00:00,22.475,23.21067723,29.08649506,25.07143959,23.37086214,22.34040409
 05/02  11:00:00,24.7375,24.01846025,29.57424189,25.11949084,24.13264834,22.68763085
 05/02  12:00:00,24.1625,24.54317513,28.86370862,25.17935028,24.61862591,23.00056414
 05/02  13:00:00,22.6125,24.76399683,27.48353844,25.11919414,24.84417498,23.24009543
 05/02  14:00:00,22.2,24.92065894,26.45603286,25.0774536,25.27340065,23.40186588
 05/02  15:00:00,22.575,25.094316,25.88507496,25.05410521,26.49225352,23.52021935
 05/02  16:00:00,21.425,25.19404969,25.40041087,24.90834631,28.10778783,23.62442779
 05/02  17:00:00,20.225,25.07121683,24.8929895,24.59360394,29.23094034,23.67266008
 05/02  18:00:00,19.625,24.70161871,24.3271368,24.14895825,29.22008998,23.63156998
 05/02  19:00:00,18.025,23.99982872,23.64211463,23.51924627,27.56234547,23.48277067
 05/02  20:00:00,16.5125,23.10514796,22.90561298,22.79693003,25.14142419,23.21137683
 05/02  21:00:00,15.4125,22.42002879,22.31854187,22.21516097,23.56088339,22.89537871
 05/02  22:00:00,14.3125,21.90804941,21.85459066,21.7643887,22.53456877,22.60417889
 05/02  23:00:00,13.525,21.53005039,21.49778106,21.41602883,21.87267245,22.34931153
 05/02  24:00:00,12.9875,21.23594865,21.21934808,21.14541764,21.42999704,22.1256457
 05/03  01:00:00,12.425,21.00173181,20.99482027,20.92712475,21.11340928,21.9243107
 05/03  02:00:00,11.8875,20.80434783,20.80591223,20.74100248,20.87236497,21.76233331
 05/03  03:00:00,11.325,20.64743456,20.65029471,20.58894497,20.68800253,21.63201819
 05/03  04:00:00,10.7875,20.51527428,20.5117887,20.45504362,20.5339872,21.52386447
 05/03  05:00:00,10.225,20.39440951,20.38017459,20.32592767,20.3942319,21.43139961
 05/03  06:00:00,10.6875,20.3701659,20.82531188,20.85906562,20.36255383,21.36254124
 05/03  07:00:00,11.475,20.59089855,23.02846801,22.81167881,20.62508815,21.41160533
 05/03  08:00:00,13.075,21.05410581,25.70396925,24.2689717,21.13956614,21.60596369
 05/03  09:00:00,14.2125,21.64405436,27.84405292,24.71203142,21.74793971,21.8638188
