Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly),space1 power input,space2 power input,space3 power input,space4 power input,space5 power input,SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),
 07/09  19:00:00,16.4375,23.38391046,23.28106626,23.2663387,25.79575511,23.34072935,208.2727547,184.8523097,477.1901071,-1125.88091,772.7151933,0,308.3087936,0,90.75177815,0,172.5176579,0,1125.88091,0,363.7133215,516.5815484,275.6040879,649.707765,0,1136.428515,
 07/09  20:00:00,15.725,23.13113892,23.06917932,23.05465546,24.57969486,23.2648968,833.8646643,416.1857361,969.9450407,-493.4304414,1138.912675,9.050272878,49.79133545,11.86581449,7.519482102,39.58620486,10.97493731,0,493.4304414,0,262.8977993,874.6057269,411.8394037,941.3337732,0,1401.810474,
 07/09  21:00:00,15.1875,22.94718836,22.91194074,22.89387025,23.45052646,23.17284815,1204.489245,553.8306351,1274.863042,35.12581649,1489.041403,110.5010169,0,57.67094296,0,146.9927506,0,0,197.6497649,0,149.8071333,1093.988228,496.1596921,1127.870291,232.7755814,1638.848537,
 07/09  22:00:00,14.625,21.77405594,21.79308631,21.70003718,22.32991157,22.19737352,-823.908994,-344.8740366,-805.3451364,-365.2008817,-1556.843685,0,823.908994,0,344.8740366,0,805.3451364,0,365.2008817,0,1556.843685,0,0,0,0,0,
 07/09  23:00:00,14.15,21.08874198,21.09988701,21.00646596,21.45558746,21.56685535,-781.1857127,-339.9156041,-765.7129178,-347.7714738,-1481.868077,0,781.1857127,0,339.9156041,0,765.7129178,0,347.7714738,0,1481.868077,0,0,0,0,0,
 07/09  24:00:00,13.8125,20.7297685,20.72687269,20.64744405,20.93830862,21.25796162,-778.3544874,-339.4705563,-763.3087741,-341.2204807,-1486.908559,0,778.3544874,0,339.4705563,0,763.3087741,0,341.2204807,0,1486.908559,0,0,0,0,0,
 07/10  01:00:00,13.45,20.45933628,20.44280528,20.3752912,20.56820438,21.02025643,-789.7669967,-345.179706,-774.8420942,-344.2880419,-1513.95015,0,789.7669967,0,345.179706,0,774.8420942,0,344.2880419,0,1513.95015,0,0,0,0,0,
 07/10  02:00:00,13.05,20.22919058,20.20348942,20.14352923,20.27968528,20.81706585,-810.2050502,-354.8024079,-795.2862312,-352.4622087,-1555.83971,0,810.2050502,0,354.8024079,0,795.2862312,0,352.4622087,0,1555.83971,0,0,0,0,0,
 07/10  03:00:00,12.7125,20.03776542,20.00574429,19.9529838,20.05376864,20.6449395,-827.7551043,-363.5412361,-813.2345405,-360.6096959,-1591.047201,0,827.7551043,0,363.5412361,0,813.2345405,0,360.6096959,0,1591.047201,0,0,0,0,0,
 07/10  04:00:00,12.35,19.87093929,19.835895,19.78809767,19.86815094,20.49427545,-851.186162,-374.1638191,-836.8635018,-370.7583214,-1636.194542,0,851.186162,0,374.1638191,0,836.8635018,0,370.7583214,0,1636.194542,0,0,0,0,0,
 07/10  05:00:00,12.7625,19.80796785,19.75580314,19.72280187,19.77625006,20.42961025,-795.2226712,-353.2037829,-782.4967353,-351.1947576,-1534.910144,0,795.2226712,0,353.2037829,0,782.4967353,0,351.1947576,0,1534.910144,0,0,0,0,0,
 07/10  06:00:00,13.725,19.98376476,20.62462606,20.97287894,19.94250537,20.51865816,-701.2998518,-359.6633328,-801.4501887,-313.3925656,-1351.21721,0,701.2998518,0,359.6633328,0,801.4501887,0,313.3925656,0,1351.21721,0,0,0,0,0,
 07/10  07:00:00,14.6625,20.39413285,22.6686391,23.0348342,20.38883612,20.77138265,-636.9906099,-424.3632892,-931.1653531,-289.3112936,-1205.860706,0,636.9906099,0,424.3632892,0,931.1653531,0,289.3112936,0,1205.860706,0,0,0,0,0,
 07/10  08:00:00,16.1875,22.42992395,24.87707347,24.52065077,22.47305313,22.55026419,2304.091653,-511.2285068,-836.7983879,1048.733703,3556.394106,788.4706628,57.2721989,18.324349,559.5751712,23.49879867,907.6371194,354.4801838,24.14812754,1163.197397,150.9707621,1572.893189,30.0223154,47.3399328,718.4016472,2544.167472,
 07/10  09:00:00,18.025,22.9489249,25.76325924,24.93897183,22.98555901,22.88107943,719.3552317,-1051.853643,-978.1841697,296.6500358,1431.466275,58.81230671,10.30002616,0,1051.853643,0,978.1841697,21.60818663,8.733339332,149.7678108,0,670.8429511,0,0,283.7751885,1281.698464,
 07/10  10:00:00,19.8875,23.27126152,25.9994636,24.75654766,23.31508037,23.03371839,17.64118056,-1267.556462,-747.4697288,-33.20932689,606.2024051,0,183.7598115,0,1267.556462,0,747.4697288,0,99.01722232,1.659565668,48.9274074,201.4009921,0,0,65.80789543,653.4702469,
 07/10  11:00:00,20.35,23.53587529,25.87045301,24.54519192,23.63289994,23.15472863,-338.2925051,-1173.537143,-501.1003855,-153.6386276,302.6399078,0,338.2925051,0,1173.537143,0,501.1003855,0,153.6386276,0,145.557239,0,0,0,0,448.1971468,
 07/10  12:00:00,19.95,23.77680703,25.45695649,24.40144175,23.88568536,23.25139071,-412.2348273,-852.1815581,-484.4166523,-186.6228931,197.5584794,0,412.2348273,0,852.1815581,0,484.4166523,0,186.6228931,0,244.4929178,0,0,0,0,442.0513972,
 07/10  13:00:00,19.55,23.93375771,24.97247756,24.27452139,24.04537484,23.32591811,-477.1313691,-504.8380966,-514.9701543,-215.1020308,106.8286451,0,477.1313691,0,504.8380966,0,514.9701543,0,215.1020308,0,336.2774152,0,0,0,0,443.1060603,
 07/10  14:00:00,19.275,24.0508194,24.71545193,24.2030728,24.37358226,23.38206792,-522.7305586,-335.7688573,-537.960632,-257.5152285,18.4774978,0,522.7305586,0,335.7688573,0,537.960632,0,257.5152285,0,412.3713784,0,0,0,0,430.8488762,
 07/10  15:00:00,19.1375,24.17960098,24.57012822,24.15656329,25.0574359,23.4276773,-553.489028,-268.1153252,-548.6379048,-523.2814051,-81.74554561,0,553.489028,0,268.1153252,0,548.6379048,0,523.2814051,0,478.4307887,0,0,0,0,396.6852431,
 07/10  16:00:00,18.975,24.27860884,24.36157279,24.06803987,25.69959641,23.46180435,-584.3687377,-259.0738476,-557.3871357,-980.9629178,-149.9853579,0,584.3687377,0,259.0738476,0,557.3871357,0,980.9629178,0,531.3890719,0,0,0,0,381.403714,
 07/10  17:00:00,18.525,24.20785041,24.04052918,23.83126473,26.1707866,23.47499783,-629.655861,-262.5879776,-581.5550649,-1380.451256,-92.97778974,0,629.655861,0,262.5879776,0,581.5550649,0,1380.451256,0,554.9411761,0,0,0,0,461.9633864,
 07/10  18:00:00,17.9875,23.85880672,23.63897844,23.55005961,26.28603234,23.4572081,-652.6990801,-218.7232181,-350.3483074,-1505.221596,78.64827269,0,652.6990801,0,246.145207,0,487.3835673,0,1505.221596,0,531.1045921,0,27.42198891,137.0352599,0,609.7528648,
 07/10  19:00:00,17.425,23.49618884,23.37205208,23.35306444,25.9090813,23.40546689,-173.5825944,32.16322973,162.0023353,-1216.712603,358.1591338,0,436.1022847,0,138.3175046,0,266.9325624,0,1216.712603,0,456.0924407,262.5196903,170.4807343,428.9348977,0,814.2515745,
 07/10  20:00:00,16.8875,23.23614224,23.15412151,23.14126545,24.76617247,23.32386317,465.4886687,274.4883502,658.8200918,-502.4629852,713.3546431,0,150.5892183,0,32.71138789,2.9437783,55.56088588,0,502.4629852,0,340.5026843,616.077887,307.1997381,711.4371994,0,1053.857327,
 07/10  21:00:00,16.325,23.04773007,22.99454307,22.97969572,23.62348364,23.22783839,892.1080406,429.3986305,996.3269746,-154.2243073,1097.10124,32.7023297,5.808629171,28.45289056,0,80.30238111,0,0,257.7738818,0,213.757071,865.2143401,400.94574,916.0245935,103.5495745,1310.858311,
 07/10  22:00:00,15.7875,22.060518,22.0501472,21.97110708,22.60913128,22.40596169,-718.1743281,-297.3174538,-699.1342076,-320.4375528,-1350.79019,0,718.1743281,0,297.3174538,0,699.1342076,0,320.4375528,0,1350.79019,0,0,0,0,0,
 07/10  23:00:00,15.35,21.42822012,21.41770834,21.33213272,21.79683937,21.83639708,-680.1181359,-293.3122513,-663.3297062,-302.4802726,-1287.238449,0,680.1181359,0,293.3122513,0,663.3297062,0,302.4802726,0,1287.238449,0,0,0,0,0,
 07/10  24:00:00,14.95,21.06790432,21.05482694,20.97804987,21.28152106,21.5317337,-684.700644,-296.1764686,-668.844416,-298.4829742,-1306.76833,0,684.700644,0,296.1764686,0,668.844416,0,298.4829742,0,1306.76833,0,0,0,0,0,
 07/11  01:00:00,14.55,20.78574241,20.76824325,20.70008557,20.90249709,21.28809229,-699.1754837,-303.8457606,-684.1533894,-303.2491929,-1340.408469,0,699.1754837,0,303.8457606,0,684.1533894,0,303.2491929,0,1340.408469,0,0,0,0,0,
 07/11  02:00:00,14.15,20.55167569,20.53278174,20.47125707,20.61383211,21.08317637,-719.1501474,-313.8364589,-704.9754536,-311.7157769,-1381.937869,0,719.1501474,0,313.8364589,0,704.9754536,0,311.7157769,0,1381.937869,0,0,0,0,0,
 07/11  03:00:00,13.8125,20.35747911,20.33856711,20.2830963,20.38933171,20.91208006,-736.4272957,-322.6607843,-723.2102671,-319.8358132,-1417.361272,0,736.4272957,0,322.6607843,0,723.2102671,0,319.8358132,0,1417.361272,0,0,0,0,0,
 07/11  04:00:00,13.45,20.1890772,20.17166407,20.12003874,20.20555447,20.76401193,-759.6734103,-333.5393404,-747.0702214,-330.2328359,-1463.080087,0,759.6734103,0,333.5393404,0,747.0702214,0,330.2328359,0,1463.080087,0,0,0,0,0,
 07/11  05:00:00,13.55,20.09499825,20.07198799,20.0315771,20.09446106,20.67441485,-736.9411663,-326.5288308,-726.2152211,-324.0327216,-1422.838619,0,736.9411663,0,326.5288308,0,726.2152211,0,324.0327216,0,1422.838619,0,0,0,0,0,
 07/11  06:00:00,13.8875,20.1423407,20.17534917,20.17304832,20.15663279,20.66387908,-702.5334227,-317.9079759,-702.5613485,-314.0523684,-1351.24323,0,702.5334227,0,317.9079759,0,702.5613485,0,314.0523684,0,1351.24323,0,0,0,0,0,
 07/11  07:00:00,14.25,20.34950753,20.60400543,20.63253382,20.45202692,20.71338363,-682.7610712,-326.4907473,-711.6720563,-315.9872188,-1285.523121,0,682.7610712,0,326.4907473,0,711.6720563,0,315.9872188,0,1285.523121,0,0,0,0,0,
 07/11  08:00:00,15.2125,20.7408973,21.39724148,21.35973117,20.94466223,20.89287299,-613.6980235,-323.6447302,-682.250988,-297.4268056,-1119.62649,0,613.6980235,0,323.6447302,0,682.250988,0,297.4268056,0,1119.62649,0,0,0,0,0,
 07/11  09:00:00,16.5125,21.27676113,22.24578855,22.04729426,21.58944586,21.19825238,-522.4419199,-299.5928744,-608.7999007,-265.4187947,-912.1816826,0,522.4419199,0,299.5928744,0,608.7999007,0,265.4187947,0,912.1816826,0,0,0,0,0,
 07/11  10:00:00,17.8125,21.99326838,23.54451359,22.91028267,22.44313232,21.56691825,-449.2331131,-296.6887052,-553.0426554,-235.5521698,-715.7874451,0,449.2331131,0,296.6887052,0,553.0426554,0,235.5521698,0,715.7874451,0,0,0,0,0,
 07/11  11:00:00,18.675,22.75151974,24.96721952,23.53750734,23.23828651,21.96912415,-437.8141247,-327.3459941,-529.1133156,-230.4807342,-622.239941,0,437.8141247,0,327.3459941,0,529.1133156,0,230.4807342,0,622.239941,0,0,0,0,0,
 07/11  12:00:00,19.2125,23.28665071,25.44360135,23.86896366,23.72358273,22.30149385,-439.4756688,-315.3605775,-507.175303,-226.5515201,-580.2773817,0,439.4756688,0,315.3605775,0,507.175303,0,226.5515201,0,580.2773817,0,0,0,0,0,
 07/11  13:00:00,19.775,23.72897155,25.2847033,24.1757839,24.11823949,22.59484933,-426.346517,-269.4112997,-478.2681354,-218.1729161,-524.3411711,0,426.346517,0,269.4112997,0,478.2681354,0,218.1729161,0,524.3411711,0,0,0,0,0,
 07/11  14:00:00,20,24.06016197,25.07599285,24.42992855,24.70961819,22.83757327,-440.7931511,-246.4346584,-482.708021,-244.1349921,-529.5102378,0,440.7931511,0,246.4346584,0,482.708021,0,244.1349921,0,529.5102378,0,0,0,0,0,
 07/11  15:00:00,20,24.23585195,24.88476289,24.47119241,25.60934511,23.00432595,-462.4636539,-235.5728263,-487.9958875,-299.8111862,-563.6377811,0,462.4636539,0,235.5728263,0,487.9958875,0,299.8111862,0,563.6377811,0,0,0,0,0,
 07/11  16:00:00,20,24.31207302,24.67150218,24.39306106,26.61155737,23.12350844,-472.4469961,-223.8034302,-479.388912,-354.3519529,-588.5854257,0,472.4469961,0,223.8034302,0,479.388912,0,354.3519529,0,588.5854257,0,0,0,0,0,
 07/11  17:00:00,19.1875,24.14299785,24.33423234,24.13095777,27.20022468,23.10556033,-549.5041751,-242.0495134,-542.1982729,-407.6384281,-755.6850962,0,549.5041751,0,242.0495134,0,542.1982729,0,407.6384281,0,755.6850962,0,0,0,0,0,
 07/11  18:00:00,17.8875,23.52151436,23.72093176,23.55366393,26.23675462,22.89214833,-630.9485049,-278.0066531,-627.314783,-393.6504998,-981.097508,0,630.9485049,0,278.0066531,0,627.314783,0,393.6504998,0,981.097508,0,0,0,0,0,
 07/11  19:00:00,16.5875,22.74383089,22.92802216,22.78139483,24.52056243,22.54414582,-691.090262,-305.2454801,-688.7132017,-368.7945109,-1178.37902,0,691.090262,0,305.2454801,0,688.7132017,0,368.7945109,0,1178.37902,0,0,0,0,0,
 07/11  20:00:00,15.6625,22.05991135,22.18467428,22.05728411,23.09368478,22.16899375,-718.5615222,-316.4538083,-712.2479163,-348.1656854,-1291.939401,0,718.5615222,0,316.4538083,0,712.2479163,0,348.1656854,0,1291.939401,0,0,0,0,0,
 07/11  21:00:00,14.9,21.53584211,21.62567475,21.51528783,22.13387293,21.82697523,-745.8319096,-325.0426661,-736.6139708,-335.625877,-1379.755482,0,745.8319096,0,325.0426661,0,736.6139708,0,335.625877,0,1379.755482,0,0,0,0,0,
 07/11  22:00:00,14.1625,21.11501752,21.18430411,21.09094809,21.47511188,21.51246098,-782.9903395,-343.0529927,-773.9542376,-346.5133519,-1468.263894,0,782.9903395,0,343.0529927,0,773.9542376,0,346.5133519,0,1468.263894,0,0,0,0,0,
 07/11  23:00:00,13.9,20.81671526,20.8645583,20.79148031,21.03187323,21.27300703,-778.6967788,-344.1444545,-770.836892,-344.7770173,-1472.350419,0,778.6967788,0,344.1444545,0,770.836892,0,344.7770173,0,1472.350419,0,0,0,0,0,
 07/11  24:00:00,13.9,20.63175698,20.65971162,20.60426548,20.75781468,21.11778492,-757.6457696,-335.4491365,-750.0601832,-334.4945605,-1440.959583,0,757.6457696,0,335.4491365,0,750.0601832,0,334.4945605,0,1440.959583,0,0,0,0,0,
 07/12  01:00:00,13.9,20.50106579,20.51530751,20.47153014,20.57506446,21.00077945,-742.9592892,-329.0938452,-735.4355474,-327.234768,-1417.615327,0,742.9592892,0,329.0938452,0,735.4355474,0,327.234768,0,1417.615327,0,0,0,0,0,
 07/12  02:00:00,14.025,20.42128882,20.4234314,20.38961948,20.46139137,20.92346014,-719.3617802,-319.205764,-712.0640159,-317.1380802,-1375.929296,0,719.3617802,0,319.205764,0,712.0640159,0,317.1380802,0,1375.929296,0,0,0,0,0,
 07/12  03:00:00,14.1625,20.37959738,20.37302285,20.34647077,20.39888306,20.87705519,-698.8319832,-309.7908034,-691.4640882,-307.5074295,-1338.44892,0,698.8319832,0,309.7908034,0,691.4640882,0,307.5074295,0,1338.44892,0,0,0,0,0,
 07/12  04:00:00,14.325,20.35982629,20.34643135,20.32549464,20.36542067,20.84857209,-677.6994652,-300.5373998,-670.4419376,-298.2717317,-1298.887727,0,677.6994652,0,300.5373998,0,670.4419376,0,298.2717317,0,1298.887727,0,0,0,0,0,
 07/12  05:00:00,14.275,20.33225391,20.31809381,20.29919772,20.33397771,20.81712151,-680.7932773,-300.6489091,-673.2373239,-297.8932764,-1303.913227,0,680.7932773,0,300.6489091,0,673.2373239,0,297.8932764,0,1303.913227,0,0,0,0,0,
 07/12  06:00:00,14.1375,20.33273453,20.36566912,20.36491919,20.35859274,20.77415859,-695.7758661,-312.5809345,-695.4290366,-308.9247764,-1323.218274,0,695.7758661,0,312.5809345,0,695.4290366,0,308.9247764,0,1323.218274,0,0,0,0,0,
 07/12  07:00:00,13.975,20.46810338,20.82387941,20.85557686,20.57700802,20.76488916,-728.3341554,-353.0947294,-766.850073,-333.0110321,-1353.948374,0,728.3341554,0,353.0947294,0,766.850073,0,333.0110321,0,1353.948374,0,0,0,0,0,
 07/12  08:00:00,14.7125,20.87773353,22.47226522,22.22003506,21.04460592,20.92586118,-684.8233955,-409.4550961,-831.0797618,-321.7690856,-1227.398022,0,684.8233955,0,409.4550961,0,831.0797618,0,321.7690856,0,1227.398022,0,0,0,0,0,
 07/12  09:00:00,16.0125,21.53661746,24.5342326,23.36021995,21.72445045,21.30056168,-607.2087904,-450.2498665,-814.8884713,-289.9296592,-1031.972923,0,607.2087904,0,450.2498665,0,814.8884713,0,289.9296592,0,1031.972923,0,0,0,0,0,
 07/12  10:00:00,17.3125,22.2146038,26.1696095,23.73657186,22.36532678,21.73051261,-533.3504716,-463.2833408,-710.3419166,-253.7578997,-849.9598267,0,533.3504716,0,463.2833408,0,710.3419166,0,253.7578997,0,849.9598267,0,0,0,0,0,
 07/12  11:00:00,19.675,23.00223527,26.97232998,23.89810777,23.08398934,22.27721805,-348.9298812,-376.5976959,-456.3052749,-172.2546073,-470.9810096,0,348.9298812,0,376.5976959,0,456.3052749,0,172.2546073,0,470.9810096,0,0,0,0,0,
 07/12  12:00:00,22.6125,23.99350261,27.17224833,24.49377342,23.99480403,23.01851866,-130.9815349,-230.215831,-192.1504711,-72.2258588,-29.63227123,0,130.9815349,0,230.215831,0,192.1504711,0,72.2258588,35.94662483,65.57889606,0,0,0,0,0,
 07/12  13:00:00,25.575,25.07330829,26.95283369,25.31397219,25.01203562,23.91756009,72.81811224,-63.37559161,42.4958367,22.29271469,353.9121432,74.48041464,1.662302407,0,63.37559161,53.4311269,10.9352902,25.60520256,3.31248787,353.9121432,0,0,0,0,0,0,
 07/12  14:00:00,25.6375,25.71433202,26.72883172,25.80155349,25.95460147,24.43911855,-3.928432502,-41.70485112,-11.88688528,-12.7357936,229.0373311,23.76052065,27.68895315,0,41.70485112,17.49082288,29.37770816,9.113461252,21.84925485,229.0373311,0,0,0,0,0,0,
 07/12  15:00:00,24,25.76978614,26.30852494,25.71363868,27.00576517,24.39148955,-193.9207474,-99.54218033,-183.5398199,-162.0192039,-72.48756191,0,193.9207474,0,99.54218033,0,183.5398199,0,162.0192039,8.53647304,81.02403495,0,0,0,0,0,
 07/12  16:00:00,22.3375,25.63596159,25.83038793,25.42701532,28.24540774,24.23788883,-368.1953175,-156.6367943,-338.3202026,-321.1700088,-366.3292756,0,368.1953175,0,156.6367943,0,338.3202026,0,321.1700088,0,366.3292756,0,0,0,0,0,
 07/12  17:00:00,20.6375,25.25066772,25.20299623,24.90973092,29.19322875,23.96878396,-517.4220268,-208.0197033,-469.8277017,-449.4852229,-645.6415659,0,517.4220268,0,208.0197033,0,469.8277017,0,449.4852229,0,645.6415659,0,0,0,0,0,
 07/12  18:00:00,19,24.56253362,24.43447222,24.21495259,29.33039249,23.61418604,-622.5769542,-248.5106107,-572.214359,-516.8692696,-900.2510947,0,622.5769542,0,248.5106107,0,572.214359,0,516.8692696,0,900.2510947,0,0,0,0,0,
 07/12  19:00:00,17.3375,23.68641512,23.56425004,23.41253404,28.17648547,23.19673689,-713.8085251,-294.632744,-673.4047654,-520.9141043,-1157.947895,0,713.8085251,0,294.632744,0,673.4047654,0,520.9141043,0,1157.947895,0,0,0,0,0,
 07/12  20:00:00,16.2,22.78334077,22.68703711,22.57759429,25.67083498,22.7321276,-741.4693434,-315.0770727,-710.8732397,-446.636827,-1297.079583,0,741.4693434,0,315.0770727,0,710.8732397,0,446.636827,0,1297.079583,0,0,0,0,0,
 07/12  21:00:00,15.4625,22.06417858,22.00487644,21.91215659,23.61055435,22.28507705,-740.5264124,-317.509753,-716.6654763,-377.8652516,-1355.023315,0,740.5264124,0,317.509753,0,716.6654763,0,377.8652516,0,1355.023315,0,0,0,0,0,
 07/12  22:00:00,14.7,21.50905307,21.47197393,21.39028131,22.3586766,21.88227901,-765.1339197,-331.7587653,-745.7333931,-363.815587,-1430.9125,0,765.1339197,0,331.7587653,0,745.7333931,0,363.815587,0,1430.9125,0,0,0,0,0,
 07/12  23:00:00,14.0875,21.06693314,21.03920737,20.96524712,21.534744,21.53339254,-785.1899665,-342.0432318,-767.9662531,-356.7877137,-1486.087805,0,785.1899665,0,342.0432318,0,767.9662531,0,356.7877137,0,1486.087805,0,0,0,0,0,
 07/12  24:00:00,13.525,20.71447385,20.69191828,20.62097035,20.97820425,21.2408795,-810.0869037,-352.3561584,-793.4306954,-356.5859349,-1543.155393,0,810.0869037,0,352.3561584,0,793.4306954,0,356.5859349,0,1543.155393,0,0,0,0,0,
 07/13  01:00:00,12.9875,20.41373348,20.38736984,20.32234008,20.55448838,20.98213699,-838.3033145,-366.0956583,-822.2411242,-366.4044099,-1602.07181,0,838.3033145,0,366.0956583,0,822.2411242,0,366.4044099,0,1602.07181,0,0,0,0,0,
 07/13  02:00:00,12.675,20.17626751,20.14065257,20.08415067,20.23971001,20.77381778,-847.5344966,-371.6979851,-831.981083,-370.279086,-1624.226092,0,847.5344966,0,371.6979851,0,831.981083,0,370.279086,0,1624.226092,0,0,0,0,0,
 07/13  03:00:00,12.475,19.99448903,19.94908172,19.90069057,20.00940297,20.61185121,-850.2367126,-373.3417958,-834.7533016,-370.9448179,-1633.074267,0,850.2367126,0,373.3417958,0,834.7533016,0,370.9448179,0,1633.074267,0,0,0,0,0,
 07/13  04:00:00,12.275,19.84314835,19.78938584,19.74692107,19.8278847,20.47333901,-856.3953515,-376.2691241,-840.7859464,-373.3253148,-1646.669635,0,856.3953515,0,376.2691241,0,840.7859464,0,373.3253148,0,1646.669635,0,0,0,0,0,
 07/13  05:00:00,12.8875,19.80575745,19.73258604,19.70581202,19.75522553,20.42926727,-780.1667085,-346.1990085,-766.0936404,-344.5810409,-1508.11876,0,780.1667085,0,346.1990085,0,766.0936404,0,344.5810409,0,1508.11876,0,0,0,0,0,
 07/13  06:00:00,14.05,20.00476882,20.49259413,20.77437275,19.94749186,20.53714153,-665.9376067,-334.3299355,-742.3991625,-297.5340259,-1287.461468,0,665.9376067,0,334.3299355,0,742.3991625,0,297.5340259,0,1287.461468,0,0,0,0,0,
 07/13  07:00:00,15.1875,20.44960028,22.44532188,22.76382714,20.43592395,20.80543626,-582.6833794,-384.3989096,-838.6583262,-265.154086,-1104.731609,0,582.6833794,0,384.3989096,0,838.6583262,0,265.154086,0,1104.731609,0,0,0,0,0,
 07/13  08:00:00,16.4125,22.43460906,24.71276603,24.32142721,22.48192137,22.54227532,2251.35167,-430.2227385,-729.7755465,1023.266813,3506.117141,772.4006296,54.02107879,28.68979417,500.2797793,51.61136683,858.0599996,353.8674282,30.1961637,1182.385548,170.7801965,1532.97212,41.36724664,76.67308628,699.595548,2494.51179,
 07/13  09:00:00,17.65,22.94153918,25.67097476,24.85652508,22.98568083,22.86561369,777.2096024,-972.9682583,-872.1006718,319.4130909,1570.24181,61.27533918,7.874304383,0,972.9682583,0,872.1006718,20.73162816,7.403098675,175.4402381,0,723.8085676,0,0,306.0845614,1394.801572,
 07/13  10:00:00,18.9125,23.25712519,25.9557853,24.72423445,23.29618958,23.02076433,165.2462654,-1226.24581,-705.0656871,22.8383051,865.0243341,0,172.1975985,0,1226.24581,0,705.0656871,0,98.42408452,6.774161432,37.80730163,337.4438639,0,0,121.2623896,896.0574743,
 07/13  11:00:00,19.775,23.48056527,25.83113411,24.49590146,23.55362546,23.14344342,-316.5552919,-1139.751534,-516.148685,-171.2311663,454.098065,0,359.6183849,0,1139.751534,0,516.148685,0,175.1407497,0,136.6715827,43.06309302,0,0,3.909583333,590.7696477,
