period4	week	month	day	hour	ambient	t_w	t_e	hvac_w	hvac_e
0	0	10	29	21	12.8	19.7627157627	19.8906794934	131.6375688845	155.4564709303
0	0	10	29	22	12.2	19.7014895805	19.8100146488	136.935196409	160.0399788931
0	0	10	29	23	12.2	19.6253680616	19.7179190586	142.4476074086	164.6071089221
0	0	10	29	24	11.7	19.5322019649	19.6115434803	148.9287732267	169.7651363688
0	0	10	30	1	12.2	19.4497269812	19.5186207113	150.4625682265	169.9534269039
0	0	10	30	2	11.7	19.3458014848	19.4058681296	153.1964654348	171.7034033198
0	0	10	30	3	10.6	19.2110037953	19.2626931774	163.195352009	181.9505834935
0	0	10	30	4	10.6	19.0997789902	19.1449256199	165.2466696697	183.6491542606
0	0	10	30	5	10.6	19.0099830354	19.0501013071	156.985038569	173.7817549247
0	0	10	30	6	11.1	18.9245527958	18.960792737	150.4426497306	165.7910635114
0	0	10	30	7	10.6	18.8198017605	18.852514617	153.1651374799	168.4334170515
0	0	10	30	8	12.2	18.9332587321	18.9681833224	110.8270388959	121.3318023386
0	0	10	30	9	13.9	19.6016399827	19.6571294384	-8.0354607964	-12.0028085942
0	0	10	30	10	15	19.921615576	20.0029295046	-0.7422584569	-8.5074009296
0	0	10	30	11	15	20.2373228476	20.3625046361	22.3974931762	6.620781088
0	0	10	30	12	15.6	20.7391659312	20.9275336788	0	0
0	0	10	30	13	17.8	20.6983717569	20.9421076636	0	0
0	0	10	30	14	17.2	20.6697069091	20.9582852282	22.851387407	0
0	0	10	30	15	17.2	20.7227152456	21.0424789434	32.6637337046	0
0	0	10	30	16	15.6	20.6695872982	20.9972653959	29.8561426717	0
0	0	10	30	17	13.9	20.4325997504	20.7398146855	58.468032232	27.6431722111
0	0	10	30	18	12.8	20.3691212783	20.6402231075	106.9619737476	88.6682255147
0	0	10	30	19	12.2	20.2623687323	20.4947930263	127.6464734372	118.6008085447
0	0	10	30	20	12.2	20.2038069419	20.4007395807	123.9360238266	122.176208416
0	0	10	30	21	11.7	20.125161562	20.2911067627	125.8913661587	129.1141241455
0	0	10	30	22	11.1	20.0139733066	20.1539253364	143.0922176658	150.1058046001
0	0	10	30	23	11.1	19.8895555797	20.0080323215	164.7523182818	175.0672776353
0	0	10	30	24	10.6	19.731592641	19.8320057437	177.8738551658	202.3345718459
0	0	10	31	1	10.6	19.4794501696	19.5607999807	204.5793033051	234.6041372941
0	0	10	31	2	9.4	19.3891967468	19.4571859697	188.2561782577	213.8735210518
0	0	10	31	3	9.4	19.2740029672	19.3306013058	163.4418941796	184.48737809
0	0	10	31	4	8.9	19.1117652732	19.1585226698	170.4823235974	190.8060404542
0	0	10	31	5	7.8	18.9965485203	19.0361740789	173.120613698	192.6714814316
0	0	10	31	6	9.4	18.8904294108	18.9243666755	163.2765344603	180.8710710999
0	0	10	31	7	8.9	18.7469592351	18.7755544839	165.511827131	182.8291005367
0	0	10	31	8	11.7	18.8785669126	18.9092988471	113.4683160015	124.6469635707
0	0	10	31	9	13.3	19.1268043478	19.1660867476	39.5747982188	41.0317922426
0	0	10	31	10	14.4	19.644948264	19.713125594	20.1880520094	26.4165220465
0	0	10	31	11	14.4	19.7014867403	19.7732234325	36.0174402745	25.8193958869
0	0	10	31	12	14.4	20.0704649231	20.1816089816	39.4164853017	28.8619826741
0	0	10	31	13	16.7	20.0708475043	20.2161569635	63.2872983372	43.3040339427
0	0	10	31	14	16.1	19.8851827172	20.0529573669	108.0828806877	88.9911600632
0	0	10	31	15	13.9	19.8527275586	20.0361618006	141.6758095424	125.6916318202
0	0	10	31	16	13.3	19.768721562	19.9614863715	140.0220123844	137.2879530131
0	0	10	31	17	13.9	19.6436293165	19.8381125311	151.540047274	160.6663759074
0	0	10	31	18	14.4	19.5766198657	19.7702389413	153.0787302278	166.5691369442
0	0	10	31	19	15	19.4667799507	19.6555571782	152.9837811213	168.1392089314
0	0	10	31	20	14.4	19.3397306509	19.5217925054	161.9285231577	178.9838605445
0	0	10	31	21	13.3	19.3360034606	19.513578282	141.5824925003	156.9750624941
0	0	10	31	22	13.1	19.2983395835	19.4700498589	124.1708173252	137.6784568913
0	0	10	31	23	13	19.2520149122	19.4175144902	126.5753091035	140.5376650998
0	0	10	31	24	12.8	19.1959963817	19.3547938681	133.5667416271	148.389473763
71	41	11	1	1	12.7	19.0722496055	19.2227528099	152.8071539002	169.8408183183
71	41	11	1	2	12.5	18.9674148087	19.109924909	165.924789738	184.5458934835
71	41	11	1	3	12.4	18.8562230834	18.990131446	165.2162441307	184.1212204658
71	41	11	1	4	12.2	18.7438016368	18.869422756	162.9310577369	181.4611258335
71	41	11	1	5	10	18.6183729599	18.7358999572	165.138061623	183.6825264914
71	41	11	1	6	10	18.4885121399	18.5982379463	168.2206795277	187.1147807043
71	41	11	1	7	10	18.285761598	18.3861944531	184.9269270314	205.7177957939
71	41	11	1	8	12.2	18.4894358275	18.5906103835	109.5343305593	122.1542676657
71	41	11	1	9	15	19.1558945935	19.2760838302	-18.0555652185	-22.6067152826
71	41	11	1	10	16.1	19.6372469984	19.7860270694	-23.0271885527	-33.1847750325
71	41	11	1	11	17.2	19.9295202635	20.1207477657	14.7662689435	-1.925822188
71	41	11	1	12	18.3	20.5291787662	20.7863002544	-6.7777350979	0
71	41	11	1	13	20	20.7686226281	21.0881375325	0	0
71	41	11	1	14	20.6	20.9623403412	21.33479815	0	0
71	41	11	1	15	20.6	21.1677514773	21.5732737348	0	0
71	41	11	1	16	20.6	21.1323713112	21.5417090294	0	0
71	41	11	1	17	17.8	20.8365536822	21.2153091145	0	0
71	41	11	1	18	16.1	20.7739064177	21.10749809	47.3743794892	15.0977699814
71	41	11	1	19	15.6	20.7461230084	21.0310844202	42.2714730366	19.1291801096
71	41	11	1	20	15	20.716878745	20.9567172974	31.5816955687	15.1325645361
71	41	11	1	21	15	20.4747758011	20.6714428748	76.4558228162	70.2326387191
71	41	11	1	22	12.8	20.3868498247	20.551433493	114.2332482282	114.8106734189
71	41	11	1	23	13.3	20.3114255926	20.4486053758	109.9593869378	112.4073362526
71	41	11	1	24	12.2	20.2113108056	20.3261774168	110.0078149568	114.2788205186
71	41	11	2	1	12.2	20.1186829725	20.215730634	123.3153058058	130.0868100243
71	41	11	2	2	11.1	19.977691963	20.0579081987	144.2630695962	154.2991212851
71	41	11	2	3	10.6	19.7220793298	19.7851984823	190.9584841446	206.8609300817
71	41	11	2	4	10	19.6143668872	19.6671652477	200.0362640754	226.860218163
71	41	11	2	5	10.6	19.4118760093	19.4528896603	187.6686504051	211.6480954051
71	41	11	2	6	10	19.2518284227	19.2836218272	189.8608438218	212.1641015456
71	41	11	2	7	10.6	19.1938879189	19.2202946556	163.968211149	182.3951586421
71	41	11	2	8	12.2	19.3376397584	19.3652801539	97.1910982203	106.9799796044
71	41	11	2	9	13.9	20.0081856441	20.0564123683	-12.3019548074	-15.0979864529
71	41	11	2	10	15	20.2884765827	20.3604916043	-6.8336128842	-6.5446903774
71	41	11	2	11	15.6	20.6735330166	20.7893566475	0	0
71	41	11	2	12	16.7	21.1295855993	21.3051705267	0	0
71	41	11	2	13	17.8	21.5371723858	21.7749795257	0	0
71	41	11	2	14	18.3	21.7896860001	22.0812540046	0	0
71	41	11	2	15	18.9	21.8409304557	22.1646399711	0	0
71	41	11	2	16	19.4	21.7672599753	22.0942788608	0	0
71	41	11	2	17	17.8	21.4662464843	21.7642353918	0	0
71	41	11	2	18	16.1	21.4058596852	21.6613753088	0	0
71	41	11	2	19	14.4	21.3272662535	21.5345930365	0	0
71	41	11	2	20	14.4	21.2315311468	21.3946986385	0	0
71	41	11	2	21	14.4	21.1845199577	21.3117667014	0	0
71	41	11	2	22	13.3	21.1013558952	21.1987747561	0	0
71	41	11	2	23	13.9	21.0165328549	21.0907846857	10.3448457961	8.4082268206
71	41	11	2	24	13.9	20.9537795212	21.0105449952	18.8037372338	18.3936598419
71	41	11	3	1	14.4	20.8924066784	20.9353953469	22.2978477932	22.7886698513
71	41	11	3	2	14.4	20.8202703463	20.8523087229	29.3125359071	30.9013998231
71	41	11	3	3	13.9	20.7187805442	20.741609507	44.491736275	47.863302558
71	41	11	3	4	13.3	20.6167880405	20.6326373613	61.8958974341	67.2013982958
71	41	11	3	5	13.3	20.5171853207	20.5277565287	75.2029351863	81.9365870383
71	41	11	3	6	13.3	20.4183342735	20.4251165044	85.933030447	93.6929870495
71	41	11	3	7	12.8	20.3043397197	20.3082014761	99.6791380792	108.7045487479
71	41	11	3	8	12.8	20.2370392472	20.2401118754	105.8544676826	115.2715961555
71	41	11	3	9	13.3	20.2736484828	20.2811079741	85.900480692	92.3728990589
71	41	11	3	10	13.9	20.1368809553	20.1524126132	90.4114185548	94.8168378631
71	41	11	3	11	13.9	20.3044695696	20.3433503345	69.9766089125	67.8487114145
71	41	11	3	12	14.4	20.3684466933	20.4329308826	41.1112477376	31.7821918799
71	41	11	3	13	13.9	20.234589443	20.3184058112	59.0939560454	49.2746929882
71	41	11	3	14	13.9	20.3543439828	20.4598497572	61.4334391001	48.597737711
71	41	11	3	15	13.9	20.553209397	20.6818677388	25.657533775	7.14160252
71	41	11	3	16	12.8	20.2636611381	20.3927484888	56.1214194155	42.101371251
71	41	11	3	17	10.6	20.0887612039	20.2111259042	131.3261966714	126.4524473088
71	41	11	3	18	10.6	19.9591456643	20.0715371909	161.7646541807	163.750641508
71	41	11	3	19	11.1	19.8516295721	19.9526115248	160.419630998	166.5678909089
71	41	11	3	20	10.6	19.7705183006	19.8626372384	157.3584719503	166.0135730753
71	41	11	3	21	11.1	19.697244327	19.7813559776	148.5673572096	167.1400396804
71	41	11	3	22	10.6	19.5968760568	19.672700606	151.2353393206	169.0720152533
71	41	11	3	23	11.1	19.5132074058	19.5823633578	152.4106000814	169.8937485476
71	41	11	3	24	11.1	19.4260631397	19.4893889606	150.4800133498	167.084749863
71	41	11	4	1	10.6	19.3195632792	19.3773141077	153.3594965064	169.8024944133
71	41	11	4	2	11.1	19.2342074754	19.2873632329	153.3723677967	169.5094460365
71	41	11	4	3	10.6	19.1227189359	19.171032572	155.7285578618	171.8702624265
71	41	11	4	4	10.6	19.025204807	19.0694534085	156.7730898726	172.8080013144
71	41	11	4	5	9.4	18.8881314034	18.927734187	163.6282447287	180.2245336577
71	41	11	4	6	8.9	18.6891839947	18.7229505973	184.2278810868	203.0095930434
71	41	11	4	7	11.1	18.6808475799	18.7134522678	156.72809597	172.1995033424
71	41	11	4	8	11.7	18.6870622681	18.7196139002	118.6400321582	129.8068322443
71	41	11	4	9	11.7	18.7110220398	18.7448229295	102.9859295985	111.6523700054
71	41	11	4	10	11.7	18.8070903214	18.8439791409	86.9900486792	93.6341540415
71	41	11	4	11	12.2	18.9128495475	18.9540517395	71.0244428303	75.6898582188
71	41	11	4	12	12.8	18.9973752654	19.0440863005	68.8889866826	72.6803296385
71	41	11	4	13	13.3	19.0976950788	19.1518103466	69.6400433089	72.6721260548
71	41	11	4	14	13.9	19.2113739538	19.2729079754	65.4686002274	67.7673675044
71	41	11	4	15	13.9	19.1865078543	19.2480635668	78.3013642531	83.5031252026
71	41	11	4	16	13.9	19.1782532591	19.2350190178	108.9737545124	119.0433935587
71	41	11	4	17	11.7	19.0671272755	19.1125666095	137.9948338088	153.3776610825
71	41	11	4	18	12.2	19.0241369948	19.0579468323	141.2836767876	159.2235196578
71	41	11	4	19	12.2	18.984950912	19.0075013444	131.0164266738	148.2830737746
71	41	11	4	20	12.2	18.9426106752	18.9557451516	127.3401105558	143.5586131164
71	41	11	4	21	12.2	18.8909494745	18.8966221841	130.8265372081	146.5086052452
71	41	11	4	22	12.2	18.8134883873	18.8128434922	138.984514733	154.6677460761
71	41	11	4	23	12.2	18.764691735	18.7599858958	138.5419984594	153.2970313388
71	41	11	4	24	12.8	18.7175810411	18.7100067163	133.3719338141	146.9855001553
72	41	11	5	1	12.2	18.638986201	18.6288265543	137.8118051843	151.2773154757
72	41	11	5	2	9.4	18.3134871078	18.2954728033	196.9886129034	216.6006181836
72	41	11	5	3	8.9	18.2723811429	18.2536427731	187.3423133814	205.7661823263
72	41	11	5	4	10.6	18.1780357754	18.1576114648	152.459263439	166.9291300716
72	41	11	5	5	8.3	18.0484533229	18.0264327666	154.8847550765	169.0595648077
72	41	11	5	6	9.4	17.944118759	17.9217631968	162.6249914401	177.3277884965
72	41	11	5	7	10.6	17.9041553261	17.8828429497	144.3591789275	157.0566914395
72	41	11	5	8	10.6	18.0606267787	18.0455489817	85.4485979825	91.3986836726
72	41	11	5	9	13.3	18.4959165447	18.4964576991	20.3843140741	18.779538398
72	41	11	5	10	13.3	18.7524523617	18.7748001505	29.2210726308	25.2036787349
72	41	11	5	11	14.4	19.2274220745	19.2863061673	20.0760742427	12.5481955697
72	41	11	5	12	15	19.655544571	19.7625492606	-18.5672980792	-34.7331967086
72	41	11	5	13	15	19.8875399813	20.0385105105	21.2774592056	5.2221102215
72	41	11	5	14	17.2	20.3506741185	20.5475350154	-2.3486216907	-0.4194635398
72	41	11	5	15	17.8	20.2049042494	20.4196362858	26.5692495734	0
72	41	11	5	16	16.7	20.1259823242	20.3408535708	81.2952320325	63.1529668444
72	41	11	5	17	15	19.9270428548	20.113094319	119.3385109748	107.5173615999
72	41	11	5	18	13.9	19.8851525513	20.0374396083	141.907570875	144.4590745103
72	41	11	5	19	13.9	19.8609273115	19.970311915	138.0131965233	151.6971942572
72	41	11	5	20	13.3	19.8278632826	19.9006026879	123.8067914446	146.8947048797
72	41	11	5	21	12.8	19.774904825	19.8168156165	129.3649419666	155.648400204
72	41	11	5	22	11.7	19.6473281129	19.6626136622	151.7194131655	180.8529533044
72	41	11	5	23	11.7	19.5501164434	19.5455681205	161.5401451779	188.4611978028
72	41	11	5	24	10.6	19.3994568727	19.3783850368	169.4070159596	194.0903979055
72	41	11	6	1	11.1	19.2020621034	19.1672144448	188.3218957414	212.8025231861
72	41	11	6	2	9.4	19.0095367469	18.9642478146	199.8070546663	223.5217522536
72	41	11	6	3	8.3	18.9112485159	18.8597920747	178.170900087	198.0468708689
72	41	11	6	4	9.4	18.8263926769	18.7709528959	154.9195646165	171.2042439033
72	41	11	6	5	7.8	18.6963866908	18.6378452675	157.6175773875	173.2734678
72	41	11	6	6	8.9	18.573772151	18.5135233713	166.5030464924	182.4243554966
72	41	11	6	7	8.9	18.4566166095	18.3955690452	165.4633072466	180.6898482661
72	41	11	6	8	10.6	18.5425011319	18.4861157903	117.7063692877	127.2594019476
72	41	11	6	9	13.3	18.7537235844	18.7063034245	51.3029316129	52.9026320639
72	41	11	6	10	13.3	18.9827920141	18.9476935713	19.6317688579	16.5664874067
72	41	11	6	11	13.9	19.5142106139	19.5014143776	-9.4377856029	-18.8669128675
72	41	11	6	12	13.9	19.7148837584	19.7159555707	10.2693646966	6.5512641004
72	41	11	6	13	14.4	19.877611028	19.895243725	40.9693656997	39.1332418158
72	41	11	6	14	16.1	19.8272439852	19.8568025495	73.3033336149	71.95991648
72	41	11	6	15	15	19.6838651417	19.7197605518	121.0247883693	126.3342234122
72	41	11	6	16	13.3	19.6092320704	19.6465022333	150.4070024298	160.7254689992
72	41	11	6	17	12.2	19.4795223176	19.514596632	159.5832962039	173.0487964294
72	41	11	6	18	11.7	19.3905224453	19.4221668865	156.9802052334	171.9930703513
72	41	11	6	19	11.7	19.3238007348	19.352059682	147.2337276732	161.9344650196
72	41	11	6	20	11.1	19.2190098957	19.2434290721	149.3082819238	164.1490805808
72	41	11	6	21	11.1	19.1324440056	19.1540544429	152.7535668941	167.7445959619
72	41	11	6	22	10	18.9989248386	19.016968612	161.1031485628	176.8236663717
72	41	11	6	23	10.6	18.8842044203	18.8994973652	165.0995796452	181.0752523676
72	41	11	6	24	11.1	18.7877447706	18.8009051636	159.0606732351	174.1786836702
72	41	11	7	1	11.7	18.7118609676	18.7237448161	149.7053562921	163.6921829165
72	41	11	7	2	11.7	18.7350421799	18.7482004311	123.5934350982	134.6027330767
72	41	11	7	3	11.7	18.7016250915	18.715282488	115.0835994822	124.6948843163
72	41	11	7	4	11.7	18.6766218155	18.6910939579	120.9209257633	131.1632623395
72	41	11	7	5	11.7	18.6424945248	18.6574226151	124.9465280139	135.733914079
72	41	11	7	6	11.7	18.6058500333	18.6211752601	125.9824506529	136.8608567444
72	41	11	7	7	11.7	18.566157581	18.5817983142	127.0821454218	138.0451985
72	41	11	7	8	12.2	18.628267676	18.6465983527	106.6063215218	115.3394376677
72	41	11	7	9	12.2	18.6506521546	18.6717306942	94.9717090094	102.0778299027
72	41	11	7	10	12.8	19.5894128392	19.6392681348	-44.6119678353	-53.3732546685
72	41	11	7	11	13.3	19.761004662	19.8289589289	-2.8244867909	-9.1857675919
72	41	11	7	12	13.9	19.9974700686	20.093650127	42.1696088785	36.6401631186
72	41	11	7	13	15	20.1649493126	20.2912487107	25.2367808088	4.2786717731
72	41	11	7	14	16.1	20.0007151981	20.1488833809	65.484290691	44.9373597111
72	41	11	7	15	16.1	20.102455785	20.2740405297	90.2927938597	71.7114114059
72	41	11	7	16	15.6	20.0145094617	20.1948830832	88.506577366	72.3420979945
72	41	11	7	17	14.4	19.8302647093	20.0050274143	121.1844633914	110.2121545996
72	41	11	7	18	13.9	19.7715091763	19.9368570141	155.3932376347	152.5104939229
72	41	11	7	19	13.9	19.7074203109	19.856530191	147.6416966755	160.9499207415
72	41	11	7	20	13.3	19.6456184844	19.7777142016	138.1811155864	160.1265438643
72	41	11	7	21	12.8	19.4574894652	19.5707931242	165.6901075575	189.5326412036
72	41	11	7	22	12.2	19.4328082246	19.5339449793	157.8070521601	180.1141035416
72	41	11	7	23	11.1	19.3377378183	19.4264949543	144.8025316853	164.1610746957
72	41	11	7	24	12.8	19.2984060935	19.3785086933	137.9795679425	155.3867237102
72	42	11	8	1	11.7	19.2189480974	19.2907384979	140.122975169	156.8692717568
72	42	11	8	2	11.7	19.0375736047	19.1001891854	167.266061856	186.2577069875
72	42	11	8	3	11.7	18.9852227918	19.0422133473	161.7700617302	179.8827375835
72	42	11	8	4	12.8	18.9711029716	19.0241482477	131.5317874433	145.6217991355
72	42	11	8	5	12.2	18.9693358708	19.0199547463	113.5310455627	125.0908329359
72	42	11	8	6	12.8	18.9572527611	19.0060684635	112.8478210299	123.6460686325
72	42	11	8	7	12.8	18.9001334309	18.9462668256	125.0019045838	137.1433673928
72	42	11	8	8	13.3	18.9326319382	18.9782716663	115.9832118084	127.0760597857
72	42	11	8	9	15	19.0182814761	19.0650764604	89.4688922139	97.620288269
72	42	11	8	10	14.4	19.0269796571	19.0739380724	88.9690553209	96.2573302149
72	42	11	8	11	14.4	19.0624982314	19.1099324446	97.4718330722	105.6731377623
72	42	11	8	12	14.4	19.0990871859	19.1467457804	96.879463746	105.5002222885
72	42	11	8	13	14.4	19.112531943	19.1597428955	98.1601576407	106.8963434546
72	42	11	8	14	13.3	19.120461351	19.1669549265	103.5121987924	112.8561190378
72	42	11	8	15	13.3	19.1032299706	19.1480237536	111.1496885013	121.4497940781
72	42	11	8	16	13.3	19.1244581592	19.1682904845	108.7215877061	118.8941234993
72	42	11	8	17	13.3	19.0212333074	19.0609691227	126.3340199921	138.6061453265
72	42	11	8	18	13.3	18.9717083471	19.0085729137	139.9089047919	153.7759915409
