period4	week	month	day	hour	ambient	t_w	t_e	lf_w	lf_e	pwr_w	pwr_e	hg_w	hg_e	crz_w	crz_e	crp_w	crp_e
0	0	7	30	15	20.6	24.2436946909	23.1368751971	255.6	255.6	-2910.9552618303	-5462.0948606504	57843.882281459	58768.4826626332	56990.9890236272	58814.1544885447	3763.8485196621	5416.4230347389
0	0	7	30	16	20	24.3138114638	23.0588504143	284	284	-2790.4695228776	-5577.8033121268	58412.9867344073	59667.5030389991	57465.0232552001	59663.3655929902	3738.4330020848	5581.9407581357
0	0	7	30	17	19.1	24.3383692683	22.964870076	284	284	-2642.585331372	-5452.0545376944	58607.7258909065	59525.4665360467	57557.2898668607	59426.8449884484	3693.0213554178	5550.6760852927
0	0	7	30	18	18.1	24.2616355098	22.7444098783	14.2	14.2	-2247.4016526949	-5059.2483301561	58796.5549574961	58922.6476023732	57428.7949525317	58589.7353996464	3615.1616576592	5392.1605328829
0	0	7	30	19	17.2	23.5824554327	22.5544251409	14.2	14.2	-3502.3985458036	-3205.0897204514	49258.9855426472	48092.9492936012	49130.1290107937	47409.9976089085	3631.255077657	3888.0414051441
0	0	7	30	20	16.7	23.294329638	22.5784187694	14.2	14.2	-2449.5277339371	-3129.6639839789	49340.8684819308	54344.3708361072	48486.6530314244	53159.2968427614	3303.7431844434	4314.7379773247
0	0	7	30	21	16.1	23.3944984415	22.5440545131	14.2	14.2	-1915.5861891334	-2934.4783529037	50371.3795167883	51479.3100888529	49081.1658182547	50355.6345209965	3205.799887667	4058.1539207601
0	0	7	30	22	15.6	23.4059588961	22.5148768068	14.2	14.2	-1631.1035437851	-3072.2026403299	50134.3350112742	53449.3530947773	48662.6200608612	52187.2670495552	3102.8184941981	4334.288685552
0	0	7	30	23	15.8	23.5022863014	22.5154457593	14.2	14.2	-1431.3732936409	-2892.11154382	50850.9327535435	51925.0532825277	49230.2553960377	50709.5806274476	3052.0506511467	4107.5841989001
0	0	7	30	24	15.9	23.5561781612	22.4839799113	14.2	14.2	-1418.6577989661	-2952.5263546846	50884.4016936524	51891.7517455138	49307.6767782085	50707.5104749015	2995.38271441	4136.7676252969
0	0	7	31	1	16.1	22.990661788	22.4137861422	14.2	14.2	-2527.5512997941	-1509.0290236609	36418.5952510187	36535.0650781711	36384.7687809324	35475.4487213404	2561.3777698804	2568.6453804916
0	0	7	31	2	15.9	22.7757369443	22.4668003128	14.2	14.2	-1405.8224059623	-1430.2188346191	39136.495375823	43849.738046571	38354.5576015051	42515.3235234049	2187.7601802802	2764.6333577852
0	0	7	31	3	15.8	22.8448927034	22.4802319232	14.2	14.2	-989.2596129369	-1344.0102804949	38860.9248628299	40225.7828902147	37721.1416059286	39006.029670323	2129.0428698382	2563.7635003866
0	0	7	31	4	15.6	22.9219639172	22.4734755791	14.2	14.2	-771.5006960382	-1566.421321208	39630.1143707573	42940.2949316233	38315.2669821184	41649.6820582753	2086.3480846771	2857.034194556
0	0	7	31	5	15.6	22.9640728802	22.445357562	14.2	14.2	-630.6023517312	-1411.3249810309	39691.0969014543	41263.8392579804	38327.1529921645	40021.8397156073	1994.546261021	2653.324523404
0	0	7	31	6	15.6	23.0301617624	22.4267273411	14.2	14.2	-480.0440417027	-1405.0297043445	39995.4528000785	41399.8981749215	38477.2758955	40100.3310543116	1998.2209462812	2704.5968249544
0	0	7	31	7	15.6	23.2180019657	22.5740480408	14.2	14.2	-1953.9556789138	-3150.1290966827	52632.6246016352	56103.9963962869	50964.9076421444	54603.8716592413	3621.6726384046	4650.2538337283
0	0	7	31	8	16.1	22.9259726177	22.4604085933	14.2	14.2	-2510.8040952756	-3024.1655684692	45067.953895834	47375.3082691163	44246.8560560959	46349.0484378476	3331.9019350137	4050.4253997379
0	0	7	31	9	16.7	23.229423481	22.6145439102	14.2	14.2	-3184.6032409827	-4769.7796804587	60776.7531928657	66090.0782753297	59158.1617314995	64786.7573893456	4803.1947023489	6073.1005664427
0	0	7	31	10	17.2	23.0712572824	22.5159116273	255.6	255.6	-3563.4510147283	-4327.5193265904	53330.9487940851	55252.2949244181	52556.6389502853	54441.5419524482	4337.7608585281	5138.2722985603
0	0	7	31	11	17.8	23.3030167116	22.6526614554	269.8	269.8	-2679.8539784892	-4287.3156434598	56742.428119545	61503.4125534902	55368.2019911957	60399.3121294129	4054.0801068385	5391.4160675371
0	0	7	31	12	18.3	23.4958534036	22.6962692862	284	284	-2662.24340648	-4352.2743412366	56565.7365584115	58650.4180131135	55302.8436840012	57890.2963509344	3925.1362808903	5112.3960034157
0	0	7	31	13	18.9	23.659989289	22.7055569809	269.8	269.8	-2673.296099611	-4651.5914240191	57190.1565423176	60413.5232531969	55978.9140629605	59679.3803030571	3884.5385789681	5385.7343741589
0	0	7	31	14	19.3	23.7536757398	22.6777497407	227.2	227.2	-2445.1354809445	-4548.3346790544	57099.4030330897	58904.6891790213	55818.029434737	58255.219905064	3726.5090792972	5197.8039530117
0	0	7	31	15	19.6	23.9873870633	22.7619620194	255.6	255.6	-2480.2092793668	-4785.0240489796	57758.6493119403	58870.3510288012	56457.213707938	58387.8939312849	3781.6448833691	5267.4811464959
0	0	7	31	16	20	24.0071873384	22.6708343211	284	284	-2457.4204244773	-4906.4451628171	58207.1751960415	59740.1071776638	56955.5765479138	59217.6587050295	3709.019072605	5428.8936354514
0	0	7	31	17	18.9	24.0385945386	22.6155399872	284	284	-2233.7831349939	-4723.1320848729	58195.047478179	59506.4026705181	56763.6133681992	58849.5347186002	3665.2172449737	5380.0000367908
0	0	7	31	18	17.8	23.9972657596	22.4823346133	14.2	14.2	-1895.1063796225	-4268.7265032522	58600.5457050705	58953.2450268576	56856.936436519	57993.8548613979	3638.715648174	5228.1166687119
0	0	7	31	19	16.7	23.4109255253	22.3932453082	14.2	14.2	-3216.5498523841	-2700.8210320275	49050.0540006752	48207.9789579647	48683.0507596239	47111.0583882553	3583.5530934354	3797.7416017369
0	0	7	31	20	16.3	23.17901108	22.4802223196	14.2	14.2	-2244.5470830671	-2790.35170708	49363.52772951	54467.0925096542	48345.3617781028	53019.8078965305	3262.7130344743	4237.6363202037
0	0	7	31	21	16	23.2768306359	22.4788136085	14.2	14.2	-1738.2692685661	-2668.6983836929	50245.0375780184	51464.3056417667	48818.1593094412	50138.4921139503	3165.1475371433	3994.5119115093
0	0	7	31	22	15.9	23.2983251396	22.4648248285	14.2	14.2	-1472.9459813365	-2958.9796294552	50102.609245055	53497.5568994488	48508.0490421904	52183.51200019	3067.5061842011	4273.024528714
0	0	7	31	23	15.7	23.369650575	22.4197424873	14.2	14.2	-1229.2892908389	-2800.9438298091	50743.3311932572	51929.798425788	48969.7006504967	50640.9094992448	3002.9198335994	4089.8327563523
0	0	7	31	24	15.6	23.4157000754	22.3945036665	14.2	14.2	-1158.0777966854	-2732.7893090655	50828.1042896189	51956.8378526147	49033.8648318418	50573.5511712658	2952.3172544625	4116.0759904144
50	29	8	1	1	15.4	22.8574116129	22.3334642047	14.2	14.2	-2227.3312929373	-1212.6256089282	36392.6149838527	36447.7496573707	36110.0560236055	35141.2568243286	2509.8902531845	2519.1184419703
50	29	8	1	2	15.3	22.6487646674	22.3883146874	14.2	14.2	-1150.5001915435	-1243.5269260101	39198.8118762814	44026.2456157232	38176.8491058911	42525.3525332539	2172.4629619338	2744.4200084794
50	29	8	1	3	15.1	22.7107040122	22.362567639	14.2	14.2	-707.827533037	-1182.6851041062	38931.265785319	40335.7833611885	37503.3628349249	38914.2875816527	2135.7304834311	2604.180883642
50	29	8	1	4	15	22.7867185056	22.3587027793	14.2	14.2	-471.0676770474	-1333.7040514361	39737.5372938299	42984.6860807532	38103.9957602196	41418.4418069448	2104.6092106577	2899.9483252445
50	29	8	1	5	15	22.8520485936	22.3534900545	14.2	14.2	-367.8289583091	-1220.0338947143	39792.4306934917	41357.359643444	38134.2734634364	39875.8524434945	2025.9861883644	2701.5410946638
50	29	8	1	6	15.6	22.9288145904	22.3442745816	14.2	14.2	-255.6344446304	-1250.8210882073	40109.1214019577	41538.4120606454	38329.7343148298	40024.3868877051	2035.0215317583	2764.8462611476
50	29	8	1	7	16.1	23.12726058	22.5008101049	14.2	14.2	-1749.2378259947	-3008.0578629043	52716.9230053914	56201.3536977836	50806.1038239521	54499.460435362	3660.057007434	4709.9511253259
50	29	8	1	8	16.7	22.8226202474	22.3798308778	14.2	14.2	-2285.4946500029	-2823.1195911512	45192.9431887074	47531.739050844	44112.2756022927	46254.8934368395	3366.1622364176	4099.9652051557
50	29	8	1	9	17.8	23.1981544237	22.6249270772	14.2	14.2	-3400.6698394759	-4980.7058152731	60905.0229336823	66257.4984606215	59325.9226274713	65011.5639122922	4979.7701456869	6226.6403636024
50	29	8	1	10	18.9	23.111247242	22.6184337582	14.2	14.2	-3828.3987472724	-4697.1973854845	52869.5965612431	55101.0620534099	52218.1406265059	54459.73919485	4479.8546820096	5338.5202440444
50	29	8	1	11	20	23.3448536941	22.7289902086	14.2	14.2	-2844.8544927587	-4633.4048922153	56858.7210742436	61553.2347839642	55542.0897124604	60638.2248649505	4161.4858545419	5548.414811229
50	29	8	1	12	20	23.5116745243	22.7527707996	14.2	14.2	-2740.9332848141	-4574.2516250879	56494.3575911242	58551.6132601241	55222.3145961439	57881.7895789041	4012.9762797944	5244.0753063079
50	29	8	1	13	20	23.7249644362	22.8236435616	14.2	14.2	-2822.0390747884	-4912.7186140001	57297.3361777552	60468.4705351971	56132.9030431617	59851.1114540449	3986.4722093818	5530.0776951523
50	29	8	1	14	19.4	23.8045716679	22.7905441004	14.2	14.2	-2586.0360577961	-4840.8292255835	57045.5135991618	58870.5547096344	55825.306824247	58384.6424438758	3806.2428327109	5326.7414913421
50	29	8	1	15	19.4	23.8936573352	22.7203067974	14.2	14.2	-2311.0208033851	-4769.8035935022	57838.4553865864	58926.1778786382	56316.3856084948	58330.5306474447	3833.0905814767	5365.4508246957
50	29	8	1	16	18.9	23.9520257199	22.6597009801	14.2	14.2	-2230.1134719654	-4847.3122430668	58316.4383574913	59842.5537931711	56770.6691301657	59168.238471115	3775.882699291	5521.6275651229
50	29	8	1	17	18.9	24.0234359639	22.6346428305	14.2	14.2	-2127.1881116942	-4784.8308694893	58407.1989931932	59700.5546659567	56790.6738289472	58980.8285655453	3743.7132759402	5504.5569699007
50	29	8	1	18	17.8	24.0388474101	22.5471909264	14.2	14.2	-1980.7355302062	-4526.3968338905	58713.4343886739	59116.7754261265	56964.6724293505	58260.4832581235	3729.4974895296	5382.6890018935
50	29	8	1	19	16.7	23.4335117653	22.4219875779	14.2	14.2	-3315.4441395161	-2923.5704569793	49129.851261574	48258.3457358778	48767.035500689	47252.0824549508	3678.2599004011	3929.8337379063
50	29	8	1	20	16.1	23.1935365509	22.4869890485	14.2	14.2	-2311.1466585731	-2923.0492415475	49436.2577229525	54472.4382835463	48393.9700504936	53040.1986200375	3353.434331032	4355.2889050563
50	29	8	1	21	15.6	23.3045082658	22.4790313861	14.2	14.2	-1785.8138180622	-2776.520306497	50349.5038767295	51560.5713761171	48883.2202165554	50225.0202327676	3252.0974782363	4112.0714498465
50	29	8	1	22	15	23.3185390696	22.4475520042	14.2	14.2	-1512.1942715179	-2994.7672858482	50257.6036582263	53551.6914783874	48611.9559315581	52168.0120451015	3157.8419981861	4378.446719134
50	29	8	1	23	14.4	23.3715918805	22.3852823112	14.2	14.2	-1228.3625402254	-2782.005120364	50852.7979741427	52035.7683076215	49000.393318077	50628.6094816137	3080.7671962911	4189.1639463718
50	29	8	1	24	14.4	23.3041145605	22.2420289376	14.2	14.2	-909.6756353464	-2411.8279211663	50955.9888814974	52066.6502894547	48866.5651777198	50318.538673313	2999.099339124	4159.939537308
50	29	8	2	1	13.9	22.7818468319	22.2239197152	14.2	14.2	-2007.6911532748	-835.6931008474	36545.1461415607	36539.2035065551	36010.3952826207	34860.9441247688	2542.4420122148	2513.9524826337
50	29	8	2	2	13.3	22.526922582	22.210589427	14.2	14.2	-787.4401895108	-712.0858245921	39407.2015566723	44324.3937674808	38010.9237947139	42313.2754326848	2183.7179514692	2723.2041593881
50	29	8	2	3	13.3	22.607334132	22.2059003727	14.2	14.2	-330.3847430976	-595.5411357987	39423.7034732087	40785.9842993793	37626.3044510229	38822.515913619	2127.7837652834	2559.009521559
50	29	8	2	4	12.8	22.6389170794	22.1941034155	14.2	14.2	-83.8065989603	-755.848487161	39745.6644119005	43205.3248706716	37773.1933386874	41137.2751568538	2056.2776721734	2823.8982009788
50	29	8	2	5	14.4	22.7168239739	22.1900291453	14.2	14.2	104.4276097342	-678.0222556207	39924.6035923452	41553.619084886	37824.9090066593	39584.025319236	1995.2669759517	2647.6160212707
50	29	8	2	6	13.9	22.8001981991	22.1903605822	14.2	14.2	122.9978806361	-753.4535675768	40306.8872642182	41606.2355686374	38189.1836815458	39667.3803599135	1994.7057020363	2692.3087763007
50	29	8	2	7	16.7	23.1310500421	22.5208716061	14.2	14.2	-2024.8940517143	-3119.3868515528	52726.4075401427	56277.1454718288	51002.0645791432	54669.8806079775	3749.2370127138	4726.6517154041
50	29	8	2	8	18.9	22.9849420808	22.5676746965	14.2	14.2	-2847.3433930791	-3378.2185564455	44959.5285998344	47317.1732770578	44331.8838300735	46499.2012704979	3474.98816284	4196.1905630054
50	29	8	2	9	21.1	23.6381214751	23.0823091281	14.2	14.2	-4299.5541271147	-6024.1599281427	60699.7883657131	66078.1509955895	59927.0432865072	65732.7753892909	5072.2992063206	6369.5355344413
50	29	8	2	10	22.2	23.4996426647	23.03042126	14.2	14.2	-4452.2903609023	-5524.9368892114	52656.1573884556	54728.7418008546	52523.5227908899	54759.8744649437	4584.9249584679	5493.8042251223
50	29	8	2	11	25.6	24.0147756031	23.4363412561	14.2	14.2	-3843.4230733492	-5833.9235894685	56825.710569892	61447.9638924899	56360.3279519246	61510.2070989161	4308.8056913166	5771.6803830423
50	29	8	2	12	26.7	24.2337111829	23.5227952559	14.2	14.2	-3916.9801672592	-6001.1961383235	56387.6215388917	58274.4428457042	56131.270738987	58769.7901388328	4173.3309671639	5505.8488451949
50	29	8	2	13	29.4	24.3481292688	23.4956072902	14.2	14.2	-3853.2243228333	-6193.2800981737	57302.1085609422	60277.2573912369	57028.6826306098	60666.0438417543	4126.6502531657	5804.4936476563
50	29	8	2	14	27.8	24.2858538711	23.3183595316	14.2	14.2	-3356.827668216	-5852.6702494752	57139.7994211015	58694.1715607746	56609.0334900763	58993.1948399709	3887.5935992412	5553.6469702789
50	29	8	2	15	28.3	24.425935551	23.2933013068	14.2	14.2	-3100.1348062466	-5788.6727097454	58011.3023597434	58760.0058173243	57216.3103297971	58955.9936325102	3895.1268361929	5592.6848945595
50	29	8	2	16	25.6	24.4287009619	23.16017324	14.2	14.2	-2973.2907283018	-5863.5002554969	58637.1598717942	59787.5807448543	57777.8503486927	59883.4695461677	3832.6002514033	5767.6114541835
50	29	8	2	17	23.3	24.4433330748	23.0442508865	14.2	14.2	-2724.5407287515	-5681.644236523	58774.739999159	59606.05191129	57715.4534356649	59570.4893711187	3783.8272922456	5717.2067766943
50	29	8	2	18	22.2	24.4522419016	22.9091110307	14.2	14.2	-2532.7784798355	-5420.9392061838	59074.0476284696	58946.686657807	57830.2425322871	58796.0462758299	3776.583576018	5571.5795881609
50	29	8	2	19	18.3	23.7551382575	22.710638683	14.2	14.2	-3945.2040689017	-3754.8814354886	49532.094193988	48160.434491091	49650.2123151019	47803.7402283549	3827.0859477878	4111.5756982247
50	29	8	2	20	16.7	23.4605685713	22.7457670594	14.2	14.2	-2855.5421978309	-3689.0885649054	49280.3298009262	54234.6594747906	48692.5817171037	53407.6545375866	3443.2902816534	4516.0935021094
50	29	8	2	21	16.1	23.5461542769	22.686651203	14.2	14.2	-2271.7285434507	-3465.0917669	50475.3408090827	51475.9287533395	49409.1966984363	50680.4725850706	3337.8726540971	4260.5479351689
50	29	8	2	22	16.1	23.5402860444	22.6361716019	14.2	14.2	-1919.484592934	-3600.8849575347	50207.5277826472	53397.7134958114	48909.393457443	52477.5188483497	3217.6189181382	4521.0796049964
50	29	8	2	23	15.6	23.5233275938	22.4963602828	14.2	14.2	-1484.967958501	-3179.1758890755	51043.3771237754	51915.4233741771	49397.1146392021	50808.0524808347	3131.2304430743	4286.5467824179
50	29	8	2	24	15	23.5510551161	22.4673347458	14.2	14.2	-1320.3971684782	-2925.2874869024	51034.6848768124	51890.9397061388	49291.9065106538	50547.4440393415	3063.1755346368	4268.7831536997
50	29	8	3	1	15	22.9479617268	22.3835463249	14.2	14.2	-2421.4356849357	-1383.8911845047	36685.688293253	36517.3385584178	36464.0627955694	35280.870610669	2643.0611826193	2620.3591322535
50	29	8	3	2	14.4	22.8328453728	22.4953280887	14.2	14.2	-1392.3876698628	-1523.487323843	39437.1795245675	44310.9730919447	38534.4004729141	42962.1083751323	2295.1667215162	2872.3520406554
50	29	8	3	3	14.4	22.883421724	22.4680722261	14.2	14.2	-1054.8991952354	-1457.9989537372	39313.4840579629	40546.2549164255	38140.8141387052	39320.4580273962	2227.5691144931	2683.7958427665
50	29	8	3	4	13.9	22.9183319003	22.4652909495	14.2	14.2	-797.7609953172	-1597.848150803	39683.0608726935	43089.1794187335	38327.1948303056	41723.3203137821	2153.6270377051	2963.7072557544
50	29	8	3	5	14.4	22.8790897031	22.359210013	14.2	14.2	-438.9746476975	-1257.9514922805	39846.913569591	41335.7596093823	38189.9924777295	39814.372947332	2095.895739559	2779.3381543308
50	29	8	3	6	15.6	22.9885780682	22.3696480163	14.2	14.2	-317.2036453914	-1508.0811894733	40293.3435846821	42724.8766648502	38550.3675772543	41252.8714779832	2060.1796528192	2980.0863763403
50	29	8	3	7	18.9	23.4036949026	22.7465639383	14.2	14.2	-2385.1434269943	-3794.9915144908	52686.2028051598	56202.204490524	51321.6988305435	55109.6319768137	3749.6474016106	4887.5640282011
50	29	8	3	8	22.2	23.3864104686	22.9330058176	14.2	14.2	-3463.2674454459	-4198.8288074157	45029.8005840295	47280.2038845004	44994.0275679533	47204.0079387498	3499.0404615221	4275.0247531663
50	29	8	3	9	22.8	23.8214808609	23.2250173546	14.2	14.2	-4378.7775274615	-6212.5166295804	60662.8585966697	65799.4950791047	59991.2890616377	65594.5491227941	5050.3470624935	6417.462585891
50	29	8	3	10	23.3	23.7627771232	23.2511696671	255.6	255.6	-4728.2486838256	-5924.4344535876	53280.1818193714	55002.162277553	53394.9344620744	55382.4555276177	4613.4960411226	5544.1412035229
50	29	8	3	11	25.6	24.0410670121	23.4510955051	269.8	269.8	-3976.016504954	-6038.7718066987	56735.053366622	61154.0994046206	56390.7577336267	61371.093349084	4320.3121379493	5821.7778622353
50	29	8	3	12	26.1	24.1837191361	23.4597164914	284	284	-3817.2624048971	-6008.3406414569	56678.5579712957	58466.6394416546	56337.1353312639	58923.5795521727	4158.6850449289	5551.4005309388
50	29	8	3	13	26.7	24.4118154593	23.5501136746	269.8	269.8	-3845.4728527438	-6347.4218820445	57452.6672115167	60234.5754074966	57190.8102979739	60735.367577354	4107.3297662866	5846.6297121871
50	29	8	3	14	26.1	24.4288424178	23.4427914131	227.2	227.2	-3491.6666692848	-6181.8613862534	57367.8271332322	58703.3976559149	56959.089622729	59246.7722313328	3900.404179788	5638.4868108355
50	29	8	3	15	27.2	24.6307427302	23.471591735	255.6	255.6	-3352.6546717578	-6253.3213777375	58171.7420567216	58746.1036529041	57608.559651837	59295.3622987155	3915.8370766424	5704.0627319261
50	29	8	3	16	25.6	24.6881953603	23.3954644811	284	284	-3329.7316209766	-6434.9072684813	58748.5894132777	59661.7690400068	58236.9847219635	60206.3166013797	3841.3363122908	5890.3597071084
50	29	8	3	17	21.1	24.6391919352	23.2130963649	284	284	-3028.4604490403	-6149.0166669425	58904.4266273305	59438.0244608088	58141.8433888793	59765.5750324008	3791.0436874915	5821.4660953505
50	29	8	3	18	18.3	24.5850847416	23.0027958198	14.2	14.2	-2629.5975357733	-5653.5763277371	59306.5045495826	58796.3459814117	58165.0613161323	58814.3561683483	3771.0407692236	5635.5661408005
50	29	8	3	19	16.7	23.8743180205	22.7936429507	14.2	14.2	-4081.5034696007	-3960.1052517464	49773.0297221597	48081.4596978198	49998.4231842087	47896.3321044082	3856.1100075517	4145.232845158
