period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
0	0	11	29	10	8.9875	18.5305805796	22.6301549429	18.170253047	18.0972484128	18.4810572763	-1071.5981441737	-713.8293478768	-1032.0526551325	-466.587250854	-1903.106908453
0	0	11	29	11	9.4	19.3676294718	23.2301990484	18.6881367192	18.5901474289	18.713037043	-1118.4016455752	-712.838535873	-1043.6019409226	-473.2109746779	-1865.1554769311
0	0	11	29	12	9.775	20.1661677834	22.9613530948	19.1149104137	19.0366655741	18.935874236	-1165.0066001244	-666.0162244942	-1047.8358138342	-476.6953829915	-1829.5009499165
0	0	11	29	13	10.375	20.9842986748	22.3051264612	19.4900650375	19.4564915556	19.1918299475	-1188.3483062641	-594.942975296	-1020.3380997016	-465.7865108152	-1755.4607286736
0	0	11	29	14	11.2875	21.5306015677	21.5409034422	19.7916713747	19.8168264074	19.4650782533	-1145.2369824669	-506.9684765789	-948.8526606653	-435.8242777017	-1620.1571696743
0	0	11	29	15	11.7	22.4535560595	20.9896061902	19.915203298	20.1632291131	19.6923050274	-1201.4285827001	-460.3116425848	-914.7088199631	-427.7035641126	-1581.4175020607
0	0	11	29	16	12.0125	22.4244796835	20.5276868078	19.817563036	20.4329625112	19.8522289809	-1173.061700401	-420.0336536702	-868.7576231039	-424.9538779948	-1551.1194433568
0	0	11	29	17	11.5125	21.4095469962	19.9520159933	19.4516404625	20.1689673456	19.8366489078	-1125.2617972177	-415.3281302204	-887.200847031	-422.8432701101	-1657.9941604665
0	0	11	29	18	10.4125	20.0579200292	19.3263446737	18.9865136518	19.4751581438	19.5876157711	-1094.9433791236	-439.7145336715	-960.9206877086	-438.2044447046	-1837.7710284814
0	0	11	29	19	9.625	19.2402666752	18.8350504369	18.602993387	18.9387410781	19.3106186298	-1090.2577962127	-456.468013628	-1008.4457060584	-453.3736051554	-1944.6989909807
0	0	11	29	20	8.7125	18.6555949828	18.4211275023	18.2569318304	18.4899592738	19.0365319926	-1128.4898174238	-483.5761956553	-1075.0123831193	-479.1579901645	-2079.2520363082
0	0	11	29	21	7.6125	18.1615631811	18.0161774943	17.8937941078	18.0650131699	18.7351464289	-1200.4220196152	-521.2416029925	-1162.2628123514	-516.1890495956	-2248.2456564832
0	0	11	29	22	6.8875	17.7749877874	17.6777761354	17.5874411749	17.7109294028	18.4657781356	-1240.8001423576	-545.5317757253	-1213.0868646665	-540.8933757374	-2344.8662008933
0	0	11	29	23	6.7	17.5213353193	17.4439524672	17.3770839173	17.4658212904	18.2768061696	-1234.2112939125	-546.2142138683	-1212.3324119251	-542.2377797654	-2346.2767596084
0	0	11	29	24	6.0125	17.2781036216	17.2124338314	17.1563369889	17.2319066859	18.0900775502	-1287.7376904809	-568.2441418726	-1267.4224153649	-563.3668007819	-2454.5377696415
0	0	11	30	1	5.225	17.0154407404	16.952088102	16.9016749105	16.9712556418	17.8744225304	-1349.728923668	-597.6655358459	-1330.6609005104	-593.0357576134	-2574.8192408113
0	0	11	30	2	5	16.831145038	16.7596887765	16.7211174304	16.7758345142	17.7222561199	-1354.8240638831	-602.3543651306	-1337.1384007141	-598.5795346095	-2590.0908744203
0	0	11	30	3	4.625	16.667266917	16.594329383	16.559893371	16.6076672161	17.5912424604	-1380.7571909818	-612.7861986028	-1362.8598724199	-608.4537624297	-2643.544495622
0	0	11	30	4	4.0875	16.4872913702	16.4125019851	16.3795608552	16.4252500144	17.4395366151	-1423.4139773714	-632.209067882	-1405.4440292944	-627.9879779939	-2725.7535011307
0	0	11	30	5	3.525	16.3117818966	16.2343138131	16.2016993391	16.2476004867	17.2914079978	-1469.2584921202	-652.668461046	-1450.8799728884	-648.3473462205	-2813.3345153891
0	0	11	30	6	3.675	16.2101519164	16.1200627285	16.0948540501	16.1324988301	17.2046832766	-1439.7834228436	-643.1520869417	-1422.3616031114	-640.3095204255	-2762.884897279
0	0	11	30	7	3.9	17.7975935463	17.7562435159	17.749072847	17.7510543448	18.4257322996	2557.1704558423	1248.9914488836	2680.8604298956	1242.7035379871	2283.5996518593
0	0	11	30	8	4.2125	20.7674720091	21.4659099819	20.888437216	20.9607967564	21.3905642177	7780.2578967073	3000.2920768617	8008.9396883023	3758.3650044787	10606.648308823
0	0	11	30	9	6.15	21.8617552543	23.1963088883	21.8189313478	21.7266756782	22.0791029413	5402.810439403	849.2473259106	5577.6953885619	2468.1106557341	7567.2375992413
0	0	11	30	10	7.575	22.2769222336	24.1591996624	22.1268159792	22.0540474341	22.2289853711	3787.7281111971	-317.3009109934	4203.5766810711	1896.5897079651	6409.1647204941
0	0	11	30	11	8.4875	22.637047839	24.317868964	22.3001302917	22.3001430434	22.3001999757	2518.9022462351	-653.1398198127	3274.1960875311	1509.524284501	5446.307576431
0	0	11	30	12	8.9	23.1222457132	24.2091700734	22.4701408686	22.4891007727	22.4048338003	1627.1728693923	-540.1161595151	2781.4689966045	1256.6405657159	4912.6806352127
0	0	11	30	13	9.5875	23.5049344805	23.7941869472	22.6104597666	22.6520410781	22.5010307723	829.9764339109	-52.8068379162	2362.6588654792	1046.7862652246	4355.678986706
0	0	11	30	14	10.375	24.0254731059	23.361748181	22.657196314	22.7285411702	22.5826432926	-534.0828091939	414.4814523829	2162.2071404903	929.450640984	3860.9790102255
0	0	11	30	15	11.2875	24.2871323871	23.1102967272	22.6849934031	22.879886921	22.6514795533	-1416.1752760514	605.2639425494	1980.2436063289	755.0791890819	3416.9590785016
0	0	11	30	16	11.325	23.8559492532	22.8854972506	22.6054430805	22.9524301288	22.6836818271	-399.784631008	771.6375388782	2122.2869289113	710.6280149231	3282.3336346959
0	0	11	30	17	11.1	23.1878009166	22.6114708056	22.4331555753	22.7239455387	22.6572350222	1203.1272646724	993.3516088166	2525.6806316448	889.2697249178	3374.2252892727
0	0	11	30	18	10.7875	22.6700057708	22.420748163	22.3094912809	22.4702989898	22.5959058988	2179.0790487691	1207.2626145192	2876.1312533727	1150.1248476363	3615.2354983058
0	0	11	30	19	10.225	22.4059390832	22.3014092331	22.2256365048	22.3279917124	22.5408365541	2773.5833267967	1383.8388633864	3175.5382261977	1348.3547787252	3935.1716847491
0	0	11	30	20	10	22.2683005236	22.2340183249	22.1759499414	22.2479942513	22.4965230281	3137.4283952232	1483.6851847279	3341.6718164215	1462.0442697011	4154.8483769204
0	0	11	30	21	10	22.1950375043	22.1917337254	22.1404633371	22.1977266615	22.461176586	3332.3185806632	1541.608697433	3449.9074112589	1530.5703006502	4302.946812026
0	0	11	30	22	9.75	20.1387714287	20.1955755174	20.0696428135	20.2262529065	20.6363028226	-1232.0746196568	-526.9476844741	-1213.4155458189	-514.620978981	-2313.1958794415
0	0	11	30	23	9.35	18.9168637212	18.9700242781	18.8234289016	19.0015427101	19.5009740995	-1087.5715854005	-474.893155517	-1068.468863873	-466.7614013265	-2050.2185967953
0	0	11	30	24	8.95	18.4436774614	18.4491447141	18.3468374657	18.4734720698	19.100233204	-1080.8482276176	-474.998120232	-1063.0844862625	-469.0078144437	-2053.5194645591
78	45	12	1	1	8.55	18.1051223205	18.0836073376	18.0074848359	18.1041317939	18.8040392903	-1088.8176418452	-479.8278625986	-1071.8353371935	-474.6274676771	-2076.0017440634
78	45	12	1	2	8.15	17.8239820109	17.7842995889	17.7228520795	17.8024583795	18.5552221227	-1104.4929500547	-487.0041263502	-1087.1855007504	-482.1988814899	-2110.6943028797
78	45	12	1	3	7.75	17.5919673097	17.5401011443	17.4897260887	17.5565090845	18.3486039663	-1124.8986562385	-496.5967350029	-1107.6895751477	-492.1112625669	-2152.299670732
78	45	12	1	4	7.35	17.3944019796	17.3338588697	17.2917437095	17.3489982837	18.1732757475	-1149.1961178412	-507.8801634086	-1132.0869388709	-503.619741788	-2200.2166330529
78	45	12	1	5	7.2	17.2407086126	17.1752690188	17.141481287	17.1874111328	18.0422441383	-1148.9888657196	-509.4436654577	-1132.866885783	-505.6695496753	-2204.0692117433
78	45	12	1	6	8.2625	17.2676825799	17.1737188154	17.1630196295	17.1803526871	18.0547900389	-1027.1428902484	-460.2239712178	-1013.1247501739	-458.9686660132	-1982.0403881271
78	45	12	1	7	8.525	18.1677077602	18.1115518615	18.1268183853	18.1105262691	18.710816107	761.0207682702	398.4116261189	872.6006642776	397.2169075277	28.9675097303
78	45	12	1	8	8.9875	21.0791934839	21.7654064754	21.1197103555	21.1709229221	21.4969947736	6386.7647181716	2265.8171446364	6556.7485696213	3081.112598919	9265.1625092266
78	45	12	1	9	10.15	21.9719088605	23.4809996709	21.9542269906	21.8803039723	22.1201092897	4144.3273872201	350.3639201022	4412.9792326857	1982.2210430489	6364.9973391843
78	45	12	1	10	11.6	22.355803325	24.486345403	22.1853855361	22.176940046	22.2181952083	2746.2569630299	-614.8548686193	3140.2967311072	1472.9791047539	5005.5859719962
78	45	12	1	11	12.8875	22.8436592817	25.3029883748	22.3960808002	22.391379172	22.339214998	1523.5676397565	-734.4448639313	2422.474066528	1121.0360048828	4228.6519687102
78	45	12	1	12	13.675	23.4389846196	25.25731268	22.5590091452	22.5665730581	22.4518825245	442.8517389761	-705.9268116754	1913.8183087827	873.7875247065	3592.351658174
78	45	12	1	13	14.2125	24.0333884358	24.5815255786	22.6476182523	22.6825837554	22.5531954996	-845.1527155554	-520.2084349658	1646.8587607735	728.1883443246	3074.0202967883
78	45	12	1	14	14.4	24.9657079724	23.5981108996	22.6894726653	22.7592727996	22.6414033043	-1248.4495671227	-100.6291873843	1543.2599523051	651.3225762225	2725.6656766961
78	45	12	1	15	15.4625	25.7174492433	23.2306879184	22.6938258902	22.9168000336	22.7160782403	-1579.1942294326	243.3965427052	1389.8860006098	467.7490944337	2228.1927192404
78	45	12	1	16	15.7875	26.0329319452	22.998397384	22.6372253966	23.2165280494	22.7704296913	-1600.7184249622	414.6489036472	1442.6076621723	234.6932441095	1983.4567091019
78	45	12	1	17	14.5375	24.725348568	22.7596611483	22.5118757534	23.1465328326	22.7708117493	-1167.7677019488	653.7369312388	1868.6529222343	360.6790197147	2264.9788066682
78	45	12	1	18	13.525	23.2154447969	22.5466234726	22.3918170642	22.7356162555	22.6918236899	870.1821006643	902.7169274933	2282.9359836291	745.2700119467	2695.571005315
78	45	12	1	19	12.6125	22.7209451958	22.4027786386	22.3053364077	22.4968029254	22.6053842064	1826.294831418	1107.9127618688	2621.0955846392	1005.1515151192	3145.1197758706
78	45	12	1	20	12.2	22.4537804701	22.3108827431	22.2434892787	22.3552590461	22.5390812967	2376.0986239457	1243.4155281513	2843.2612977028	1189.2918607356	3468.6511404738
78	45	12	1	21	10.825	22.2863553253	22.2321166512	22.1740128667	22.2533674062	22.4877671179	2968.5460783499	1429.9276015937	3224.6374486742	1401.9296593726	3981.4467396992
78	45	12	1	22	10	20.224247656	20.2401003045	20.0969819308	20.2849652654	20.6702823184	-1213.1891680268	-515.516846104	-1188.1703370646	-503.5998968492	-2269.7681482106
78	45	12	1	23	10	19.0520611714	19.0662931854	18.917087522	19.1074991324	19.5844905111	-1028.4869050135	-447.5181616018	-1004.9766500715	-440.4590282075	-1933.5899839324
78	45	12	1	24	9.625	18.5824160278	18.565878259	18.4607675375	18.5969898262	19.1996551086	-1019.2621125908	-445.252563969	-998.3952959794	-439.4321519733	-1935.2989721238
78	45	12	2	1	9.0875	18.2218711583	18.1900723029	18.1088138995	18.2149010066	18.8899582763	-1039.985491982	-456.5319283098	-1020.9349359655	-451.3616587114	-1982.5609035156
78	45	12	2	2	8.2125	17.8979456178	17.8617184502	17.79174416	17.8835071432	18.6125474521	-1105.2782519084	-485.0862716765	-1086.5354230399	-479.5687240461	-2109.0200798727
78	45	12	2	3	7.425	17.5934096053	17.5519240154	17.4871754479	17.5720807826	18.3519847231	-1162.2646582457	-512.6464195731	-1144.0972959765	-507.7079101187	-2219.5287837362
78	45	12	2	4	7.2	17.3897663264	17.3334256562	17.2859740232	17.3491115515	18.1747128312	-1165.0497048417	-516.2892010504	-1148.1628969489	-512.2888262268	-2229.4685400016
78	45	12	2	5	6.8875	17.2326133241	17.1655739917	17.1287243029	17.1807584181	18.0370220379	-1183.9247259956	-523.7355178305	-1166.7354254793	-519.6836933772	-2267.3914093555
78	45	12	2	6	6.7	17.0879644679	17.0168449536	16.9847324517	17.0288631438	17.914346493	-1189.4142423363	-527.7904703802	-1172.8523264172	-524.0790884362	-2281.2882475287
78	45	12	2	7	7.7	18.0993795262	18.0580326871	18.0549650075	18.0683950494	18.6385275164	979.8132122065	500.2067609542	1096.3470750381	499.2888935592	263.6632876346
78	45	12	2	8	9.3625	21.0367161079	21.3561948454	21.1048907618	21.1493878571	21.4847713826	6408.3297136015	2767.8454068862	6608.1703475268	3086.6878534794	9216.9316595311
78	45	12	2	9	10	22.0059680609	22.6288835858	21.9823316768	21.864833744	22.1511024737	4833.5465371556	1078.9183725278	4599.1471460372	2013.9834236604	6576.7123493635
78	45	12	2	10	10.375	22.2443226894	23.4838454807	22.1774161398	22.1598533948	22.2126386946	3188.2964323162	365.0108753019	3342.738491824	1570.5152551354	5326.8719302235
78	45	12	2	11	10.9125	22.5772727298	23.8407358195	22.3608012153	22.3687727188	22.3023743326	2299.9077669366	-106.7400314452	2766.3646924952	1267.9690094173	4822.6698823464
78	45	12	2	12	11.475	23.0775607512	23.9673787923	22.4927693562	22.5149877331	22.3960557986	1361.7620837446	-321.72628714	2370.8978116321	1065.7018899339	4310.3767169756
78	45	12	2	13	12.0125	23.5974866595	23.7250183924	22.5942616111	22.6389749272	22.4886757905	337.60932325	-86.3093321605	2065.5522466918	908.5497336862	3816.3850413113
78	45	12	2	14	12.2	23.5298349721	23.2880872491	22.647554975	22.7117803099	22.5557048215	356.3599203576	375.7789269952	1916.9695996902	824.2652582256	3502.0309176278
78	45	12	2	15	12.575	23.2100914123	22.9453634308	22.5748670647	22.6730033372	22.576182894	977.27878643	647.6126943065	2006.3669535542	830.8654714892	3305.9766871747
78	45	12	2	16	12.8	23.0437511936	22.731375953	22.5154734238	22.6716264665	22.5727472282	1258.080756782	782.1428945612	2094.1296289897	812.9427480169	3243.8181141477
78	45	12	2	17	12.8	22.7615638377	22.5329281124	22.3968716274	22.5634776693	22.5560983419	1686.4478788711	958.6804386041	2374.7577540622	915.3958287546	3290.2959060838
78	45	12	2	18	12.8	22.4658146644	22.3906660679	22.3054693077	22.4009283534	22.518258018	2262.0490190008	1115.2930864828	2608.2150530938	1098.6764845097	3414.289213493
78	45	12	2	19	12.425	22.3284789566	22.3099104884	22.2488048147	22.3143831446	22.4832048437	2636.8205851976	1235.199863888	2808.0935626521	1225.3978854451	3631.7881945827
78	45	12	2	20	12.2	22.2544078635	22.2601587203	22.2108073446	22.2624500691	22.4550652806	2857.5871974129	1312.1583686906	2942.1279699353	1305.2452932954	3796.0338751637
78	45	12	2	21	12.2	22.2117924406	22.2287431139	22.1846956453	22.229096652	22.4324252498	2974.7287364354	1354.6816772669	3020.4957228915	1350.7407776921	3891.3710661653
78	45	12	2	22	12.2	20.4377190831	20.5145472766	20.4046286997	20.5385624753	20.8403759443	-980.2235710795	-415.6770026656	-966.0917015248	-404.0057028535	-1843.4180763802
78	45	12	2	23	12.2	19.4397508545	19.507666843	19.3871388247	19.5332334761	19.8812437573	-816.896286156	-356.3476558208	-804.0231197488	-349.4656012476	-1537.9576414245
78	45	12	2	24	11.8875	19.0822235958	19.1133872175	19.0309205809	19.1322511234	19.5748378572	-813.3835827528	-356.4062990014	-801.660408326	-350.9216508275	-1542.6983286182
78	45	12	3	1	11.7	18.8367174527	18.8458066009	18.7848332359	18.8605057302	19.358197475	-806.4465096878	-355.6615974463	-795.7596138292	-351.2970167592	-1535.4216344562
78	45	12	3	2	11.7	18.6935926429	18.6836500218	18.6389265186	18.6959946862	19.2325916766	-789.9547995693	-348.9347768348	-779.451774821	-345.2531840472	-1509.5259846351
78	45	12	3	3	11.7	18.6025286365	18.5792579509	18.5461634718	18.5901200879	19.1474506395	-779.5317520528	-344.5039974362	-769.1107361244	-341.1710061782	-1492.0635811826
78	45	12	3	4	11.7	18.5475853674	18.5156600967	18.4923648418	18.5263538256	19.088064535	-773.2345744905	-341.9573631583	-763.1862628998	-338.9802514603	-1479.9791040249
78	45	12	3	5	11.7	18.5163936472	18.4801762931	18.4644028615	18.4912946412	19.0453554797	-769.7387626791	-340.6087099674	-760.1573237778	-337.8290975488	-1471.3627176455
78	45	12	3	6	11.7	18.4865517468	18.4552021529	18.4419718455	18.4642884029	19.0145368205	-766.4448162803	-339.3965398831	-757.6991259337	-336.4729171997	-1465.1682078799
78	45	12	3	7	11.7	18.5723097403	18.535757223	18.5513840741	18.5355029407	18.9936303647	-454.2931399123	-200.7487410458	-385.5667480891	-206.1878638035	-1460.8914812995
78	45	12	3	8	11.7	21.3567588569	21.6408009852	21.4109642687	21.4338047542	21.6839768835	5423.0831722385	2278.464411967	5462.6420608274	2580.9819898717	7908.9278742544
78	45	12	3	9	12.0125	22.0234011272	22.6499484083	22.0361194232	22.0474542001	22.1525773345	3533.5044343003	896.871788182	3451.6597997331	1612.211996881	5055.8222732423
78	45	12	3	10	12.8875	22.2251514335	22.8292539673	22.248713714	22.2652997548	22.2772237202	2861.5687561949	697.5485712542	2766.1628252265	1267.6258693249	4389.0426055571
78	45	12	3	11	13.3	22.4108648991	22.9779253171	22.4519021909	22.4662898981	22.3557918743	2312.1384889101	571.3368827434	2185.9337130383	994.9369391853	3988.6421554753
78	45	12	3	12	13.9875	22.43747619	22.8160558032	22.5127372132	22.5374234177	22.4095476697	2159.8941281147	649.1268115724	1957.1459280749	875.9469159746	3611.2528455701
78	45	12	3	13	14.775	22.468772379	22.7317339004	22.5577873591	22.5847464299	22.441695808	1970.1992009726	652.0428283156	1746.3652222483	776.4099691624	3291.3008941612
78	45	12	3	14	15	22.4811813257	22.6690991852	22.5655913206	22.5954249477	22.465064786	1902.6196325865	686.8664930942	1695.3031029367	750.0383878384	3141.5365757035
78	45	12	3	15	14.3125	22.3611025339	22.5357533127	22.4356027672	22.5031070274	22.4755459829	2335.2627573651	875.987338049	2132.4798001454	903.740733657	3250.7511038182
78	45	12	3	16	13.525	22.2439477011	22.3934974894	22.3026787617	22.3794229295	22.4648041533	2750.4766729397	1082.0200715766	2569.985867346	1093.3450161576	3466.360862371
78	45	12	3	17	13.3	22.2666427081	22.3377079948	22.2914935237	22.3310829311	22.4473240583	2674.0556475309	1150.3388864722	2588.0724058811	1154.440416971	3585.7751139615
78	45	12	3	18	13.675	22.2381724077	22.287462591	22.2473751104	22.2848810353	22.4338376932	2706.6937005899	1192.6902343038	2659.5091413641	1191.7212526472	3551.71607061
78	45	12	3	19	13.9	22.2229333443	22.2639771726	22.2254863612	22.2627521899	22.4235329878	2720.8977836335	1209.5770541161	2692.146070277	1207.9661697708	3540.4649492501
78	45	12	3	20	13.525	22.2117354892	22.2504971805	22.2132656505	22.2493183105	22.415961486	2801.8338229404	1249.346679657	2774.4936194121	1247.5977794032	3658.1513791743
78	45	12	3	21	13.3	22.2039973021	22.2421139071	22.2060432962	22.2408007805	22.4101344799	2853.8780357106	1273.0032587075	2822.9438902651	1271.96572692	3736.7608717889
78	45	12	3	22	13.3	20.5754810509	20.6837113622	20.5824232538	20.7059750439	20.9420171583	-868.2872808591	-365.4166940523	-858.0846656911	-353.3556811565	-1636.1602572736
