period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	pf_1	pf_2	pf_3	pf_4	pf_5	lf_1	lf_2	lf_3	lf_4	lf_5	ef_1	ef_2	ef_3	ef_4	ef_5	if_1	if_2	if_3	if_4	if_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
7	4	1	28	9	8.075	22.0970805613	23.267692488	22.1043650546	22.1101098775	22.409666803	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	1567.3022271785	-343.4465170038	1524.0381930843	1653.4490822667	711.4918285908
7	4	1	28	10	9.9625	22.5913270902	24.87744843	22.5606288811	22.5574614343	22.7073328563	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-686.9178297774	-1416.4761283333	-615.8943141061	27.3477247217	-2071.4299587279
7	4	1	28	11	10.9125	23.0688407789	25.4682715013	22.9281137464	22.9161938505	22.9496909225	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1486.9573035621	-2273.1344493294	-1404.837947627	-586.8220890422	-2755.1224429003
7	4	1	28	12	11.475	23.6972228177	25.4703882521	23.2645769052	23.2388263338	23.1465387134	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1521.4206136268	-2243.8051433205	-1466.003143406	-655.6802601558	-2673.1572998544
7	4	1	28	13	11.7	24.3310950002	25.1544001262	23.2731430204	23.300126627	23.1113901321	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1642.2467156954	-1593.1763057819	-1354.1542685055	-595.6769135273	-2185.4712422892
7	4	1	28	14	12.0125	25.0061146472	24.7355145473	23.5802239893	23.638179427	23.462559246	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3417.7798546158	-1315.9290600575	-1447.1281619123	-661.1546908258	-2623.0828877436
7	4	1	28	15	12.2	25.5339832057	24.4378145444	23.86936015	24.0639382449	23.8828426215	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-5106.854394859	-1054.4911142999	-1458.8463130627	-698.1387110775	-2732.5570467612
7	4	1	28	16	11.8875	25.6611342093	24.2642634186	23.8177460875	24.4013058408	23.9931067287	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-5456.0488411077	-788.9957930817	-1459.8227132744	-804.9686679548	-2741.4647829637
7	4	1	28	17	11.0125	24.7859387941	23.7929807494	23.3456421707	24.1460374333	23.7481421545	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-2669.3459486993	-664.2444527153	-1350.0180124789	-637.4817083497	-2814.3933960363
7	4	1	28	18	10.225	23.8049227176	23.2057360272	23.0227538754	23.4179440781	23.4292552251	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1581.5542170263	-525.0921476872	-861.3177202399	-283.1696894193	-2826.2658194277
7	4	1	28	19	9.625	23.0093303068	22.847980587	22.7386541525	22.9116231547	23.1272351588	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	388.5791695926	284.9656378686	789.9694844694	975.6081190572	34.0805801356
7	4	1	28	20	9.0875	22.6286279771	22.5724098217	22.4922285568	22.6015029275	22.892677373	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1636.2052183084	797.635232834	1871.0737530831	1799.3537938588	1747.7943717594
7	4	1	28	21	8.9	22.431153972	22.4217740449	22.3596310994	22.4360209523	22.7603375294	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	2044.9568266872	960.8936292482	2192.1793049651	2053.6973848147	2067.0910625816
7	4	1	28	22	8.525	21.368657049	21.3824783496	21.2718379675	21.3994981745	22.2191662637	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-139875.298194267	-61129.7727118442	-138795.982852346	-61572.920890487	-273657.335251833	0	0	0	0	0
7	4	1	28	23	7.9875	20.5913170567	20.6069224952	20.4864728774	20.6209754451	21.7189623516	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-138601.269733334	-60647.8164010267	-137235.32012648	-61089.0395726618	-279072.034021717	0	0	0	0	0
7	4	1	28	24	8.1125	20.2033687972	20.208964593	20.1099549434	20.2133945985	21.3445743879	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-57343.9270705779	-25099.1240707652	-56788.5910523317	-25267.8417476855	-115518.923677596	0	0	0	0	0
0	0	1	29	1	7.6125	19.9883053342	19.974757026	19.9039770771	19.977447809	21.1702036051	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	0	0	0	0	0
0	0	1	29	2	6.5125	19.745645792	19.7354351928	19.6673051906	19.734069211	20.9906434153	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-55602.2912730363	-24221.580706627	-55236.9517053113	-24342.6302128845	-111272.780302629	0	0	0	0	0
0	0	1	29	3	5.7875	19.554727189	19.5476002813	19.4846312729	19.5450123899	20.8422590982	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-34693.208623853	-15106.9730340774	-34484.3124524985	-15177.3733938087	-69338.6883446199	0	0	0	0	0
0	0	1	29	4	5.225	19.3977074077	19.3912086978	19.3349866512	19.388706073	20.7322705617	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-61328.2549140678	-26682.7262983975	-61024.8802612671	-26799.8001702887	-122511.90907555	0	0	0	0	0
0	0	1	29	5	4.625	19.2464191549	19.243582656	19.1827322838	19.2376905308	20.608694331	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-101023.70231505	-43938.9700043423	-100526.002527485	-44115.980459762	-201600.951564699	0	0	0	0	0
0	0	1	29	6	4.4	19.1262177959	19.124312756	19.0657596307	19.1175682794	20.5136503153	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-128403.573182184	-55826.6962703276	-127810.765369778	-56039.8984489045	-256281.012178739	0	0	0	0	0
0	0	1	29	7	4.775	19.0370977929	19.0283693028	18.9799771534	19.0218222817	20.4281035525	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-158633.413021856	-68956.3548658424	-157910.725762209	-69222.8490780091	-317478.031773996	0	0	0	0	0
0	0	1	29	8	5	21.3939139311	21.705147279	21.3782121146	21.3359300757	21.8812306888	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	6988.0519001342	2581.3230557905	6954.4742333378	5643.1108592571	8176.1678282769
0	0	1	29	9	6.0625	22.0997150973	23.6229256873	22.1045975757	22.102739545	22.4346825546	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	1804.5302065556	-503.321851566	1766.3459029974	1906.9765370879	1105.9006040182
0	0	1	29	10	7.0125	22.6012633019	25.7720404603	22.547831806	22.5336512289	22.7333699393	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-320.9489853547	-1064.3692236927	-205.7814699965	433.8193607071	-1486.452785203
0	0	1	29	11	7.575	23.0350892769	25.8545810182	22.9053407416	22.8854006631	22.9398628067	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1205.8694761445	-2685.4402647259	-982.3151170572	-154.6202565771	-2267.1390869936
0	0	1	29	12	8.4875	23.4133546136	25.6340146066	23.1303594868	23.1234882007	23.0638948816	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1657.2399412324	-2339.9207240297	-1228.2001026052	-373.9366972306	-2315.6456253773
0	0	1	29	13	9.5875	23.9564077704	25.2232184454	23.2321430438	23.2458085619	23.111207757	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1732.2462162499	-1578.509784038	-1022.882529515	-277.1912558572	-1652.1253182747
0	0	1	29	14	10.375	24.957344226	24.7751887523	23.4009179891	23.4594663674	23.284698403	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3080.2514834312	-1268.5273576845	-1602.1237859522	-725.2275379706	-2896.5646643013
0	0	1	29	15	10.6	25.5171724709	24.4568843964	23.6223585959	23.8508764171	23.6498834065	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-4845.9742899603	-978.0252422023	-1611.491170092	-748.2648951104	-2959.3107494274
0	0	1	29	16	10.9125	25.7696131884	24.2867610158	23.644448098	24.4016228386	23.822069826	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-5632.3358279054	-757.1289447619	-1562.1108550827	-824.6704254633	-2908.0571069772
0	0	1	29	17	10.7875	25.3483754069	23.9021429444	23.381304811	24.5419667196	23.7360577545	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-4144.8448931231	-687.8975520953	-1457.374605138	-793.4104620169	-2864.854021713
0	0	1	29	18	10.6	24.3990171231	23.3353671666	23.0929719217	23.9508139647	23.5706577006	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1921.7762617819	-621.0280499893	-1060.2838045966	-449.8830174501	-2872.108029979
0	0	1	29	19	9.85	23.259475497	22.9232044577	22.8019180996	23.1031748931	23.1979055629	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-118.168818915	215.7364409191	666.8341486586	824.6326426759	-196.0467452242
0	0	1	29	20	9.775	22.779892516	22.6361956709	22.5517852974	22.7203931687	22.9493714649	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1290.9503916644	693.0572708998	1636.7362882045	1587.6699839039	1482.5905496284
0	0	1	29	21	9.625	22.5272431518	22.4715627629	22.4116767603	22.5141165579	22.8022218703	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1728.2097895358	856.8674783994	1955.4044149611	1844.3941477232	1800.1978932157
0	0	1	29	22	9.4	21.5100545387	21.4815603978	21.3771496533	21.5242450803	22.2816793608	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-129929.084141222	-56102.07025259	-128445.534540669	-56587.0480828365	-256936.229983078	0	0	0	0	0
0	0	1	29	23	9.0875	20.7392975762	20.7259341781	20.611413037	20.757071648	21.7648849928	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-101083.245166227	-43720.9937758047	-99701.2002293733	-44087.9674746795	-205825.13645277	0	0	0	0	0
0	0	1	29	24	7.525	20.2941500674	20.2949123515	20.1908300182	20.3096599844	21.4128573379	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-89792.7766921299	-38839.1553400409	-88922.2495804641	-39064.6584308306	-181166.9786547	0	0	0	0	0
0	0	1	30	1	7.0125	20.0047997604	20.0006925177	19.9133271861	20.0083815945	21.2003774039	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-31078.8531032926	-13435.3804468092	-30807.181014702	-13501.1551579385	-62735.0476332128	0	0	0	0	0
0	0	1	30	2	6.8875	19.8247367508	19.8087627765	19.7441826417	19.8150481401	21.0504199579	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	0	0	0	0	0
0	0	1	30	3	6.0125	19.6121333171	19.6001052296	19.5377066504	19.6019620055	20.8887662676	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-78798.9587130597	-34021.3355082435	-78282.1243871976	-34160.1798142425	-158777.321462016	0	0	0	0	0
0	0	1	30	4	5.225	19.405613621	19.4001457172	19.3320151167	19.403356074	20.7295242562	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-133532.192933641	-57654.9341920079	-132715.629971597	-57881.3190307421	-268408.943887647	0	0	0	0	0
0	0	1	30	5	5.375	19.2974909926	19.292112528	19.2318464648	19.2875536576	20.6271718058	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-106793.01301381	-46115.9358201998	-106182.172678907	-46272.0440063256	-215126.53090462	0	0	0	0	0
0	0	1	30	6	5.6	19.2482590152	19.2427610418	19.1956359894	19.2365920808	20.5562393795	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-89516.9275903461	-38658.3177542116	-89070.1447196498	-38786.7634009286	-180535.246510105	0	0	0	0	0
0	0	1	30	7	5.9125	19.2192859767	19.2085415657	19.1726926145	19.2043777855	20.5151573031	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-32423.6330022005	-14003.3305941106	-32274.9975386893	-14051.3665432323	-65514.0073551485	0	0	0	0	0
0	0	1	30	8	6.475	21.4766407984	21.4870457928	21.4595240667	21.4094926101	21.9135576482	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	6556.9703611043	2784.9736953417	6531.678385185	5278.4867861229	7693.2386579549
0	0	1	30	9	7.3875	22.1244588805	22.7511530224	22.1568644335	22.162718929	22.4429006579	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	1545.9759523266	97.5444157857	1430.0613138281	1611.4299435674	757.0093609837
0	0	1	30	10	7.8	22.570427418	23.9239070954	22.6124377531	22.6136605552	22.728553876	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-370.2006206912	-898.1923433591	-459.3797736298	214.212224665	-1654.5212577222
0	0	1	30	11	7.8	22.9055055424	24.6423176341	22.9693403938	22.9714869397	22.9207505122	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1016.2402587202	-1086.5336372886	-1115.1624201272	-270.2162609752	-2254.5300210083
0	0	1	30	12	8.4875	23.0958759951	24.6091930412	23.1679638655	23.1807636334	23.0279080097	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1170.0063273078	-987.421246862	-1307.4012318044	-443.3136599577	-2230.2503600804
0	0	1	30	13	9.5875	23.1327507847	24.1327148808	23.2065050561	23.2332936876	23.0437373562	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-832.735284414	-760.0733558307	-967.9629374877	-244.5406901473	-1497.6441115467
0	0	1	30	14	12.75	23.5093846141	24.1334743424	23.6044791623	23.6069739577	23.3449234438	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1377.0681797993	-785.9547774611	-1420.7704177616	-659.9877339048	-2466.8620783183
0	0	1	30	15	14.0875	23.9194671018	24.1387662036	23.9569060525	23.998778891	23.7969281399	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-1560.87260917	-860.6269140624	-1628.7939882256	-846.4560371719	-2886.5857789157
0	0	1	30	16	13.525	24.1066650167	24.0603224165	23.9400998566	24.0918701457	23.8656496788	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-1664.7854342506	-689.2486597771	-1363.0852367916	-682.1410278069	-2582.3897902303
0	0	1	30	17	13.3	24.4095257932	23.8530908496	23.6692324192	24.250018158	23.7884988197	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1985.9218463388	-568.5355660576	-1260.6531343527	-663.0536485902	-2377.7586779114
0	0	1	30	18	12.3	23.7933533349	23.3846271175	23.1905676524	23.7869624508	23.637472682	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1417.531335448	-574.8141849572	-1213.6416656	-542.671035003	-2542.5183284497
0	0	1	30	19	11.7	22.973213127	22.8874221896	22.7934984598	23.0237355976	23.1143598341	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	117.544694486	123.1729188142	390.1455838834	610.6043001574	-439.701676279
0	0	1	30	20	11.7	22.6359734807	22.6181873066	22.5547685356	22.6687736605	22.8681980991	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1239.4742094811	589.2867665379	1378.1446243829	1351.3911395586	1194.2129198941
0	0	1	30	21	11.7	22.4792793577	22.4906653966	22.4433036529	22.5129843836	22.7495111708	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1535.60013361	706.8093159584	1598.99900287	1529.6724476689	1454.9194445681
0	0	1	30	22	11.325	21.5282253653	21.5821789794	21.499065553	21.60348384	22.1989255152	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-191796.386913313	-84105.7619582042	-191119.408655085	-84880.655729983	-378161.593173303	0	0	0	0	0
0	0	1	30	23	11.1	20.813570341	20.8829569006	20.7871077903	20.8984469783	21.6742451029	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-186992.937015206	-82320.30647822	-186212.780379895	-83071.095088924	-378562.073372682	0	0	0	0	0
0	0	1	30	24	9.725	20.1051342464	20.320882719	20.1247610384	20.3302348067	21.3571835346	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-166735.605815771	-74453.7067055484	-166877.933807571	-75031.3741019272	-349149.607602333	0	0	0	0	0
0	0	1	31	1	8.9	19.7411559926	19.9818018149	19.7771450043	19.9871037651	21.1550447874	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-150077.269923862	-67257.3892279522	-150505.554009725	-67731.8035715226	-320316.106654664	0	0	0	0	0
0	0	1	31	2	9.2125	19.6233205888	19.8274695795	19.6571437172	19.8296788094	21.0132076375	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-114294.132224587	-51233.1244186995	-114660.166699166	-51600.1549912296	-246905.647327958	0	0	0	0	0
0	0	1	31	3	9.0875	19.8141181125	19.8733882251	19.8070950232	19.8749956417	20.9397703201	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-83291.6608012072	-36583.6853341956	-83112.375155294	-36829.114844688	-173891.752159011	0	0	0	0	0
0	0	1	31	4	8.9	19.5570936554	19.6924514827	19.5738990511	19.6955172053	20.8526534732	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-189614.53517718	-83796.7867473351	-189840.076173257	-84284.6957959349	-398229.039219199	0	0	0	0	0
0	0	1	31	5	8.9	19.3001947811	19.5050207243	19.3386842829	19.5059419846	20.7305196955	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-221402.025904746	-98560.4053472255	-222146.445500972	-99098.0250739757	-472344.517548311	0	0	0	0	0
0	0	1	31	6	9.2125	19.3069265492	19.4627736877	19.335832494	19.4612381782	20.6355314292	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-314575.343970945	-139169.556549268	-315242.25253102	-139844.305429264	-665431.511529744	0	0	0	0	0
0	0	1	31	7	9.0875	19.4468356424	19.5060270946	19.4457075581	19.5025820149	20.5766383801	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-295021.540156634	-128788.177632863	-294754.464197922	-129276.509636235	-606090.646510338	0	0	0	0	0
0	0	1	31	8	9.2125	21.5554886524	21.8272126801	21.5668312628	21.5805784708	21.9957651293	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	5375.0821626345	2117.0181575813	5287.2450679568	4344.7465793696	6595.5271978492
0	0	1	31	9	10.15	22.2433915918	22.9874776661	22.2945094148	22.2972736738	22.5283524557	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	849.2739795431	-273.997741325	695.5703760214	974.1227177563	-230.7619289921
0	0	1	31	10	10.225	22.5547699826	23.1936426369	22.6576314567	22.6662915871	22.8055761299	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-653.5516244454	-719.2389724526	-869.2672160731	-174.4096885382	-2467.7462099364
0	0	1	31	11	10.6875	22.7064770047	23.1533161043	22.8351593145	22.8561036502	23.0015352063	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1020.8054045459	-699.0210367052	-1248.695943427	-475.8094861601	-2819.1404928779
0	0	1	31	12	10.7875	22.8955239017	23.4026920509	23.0243247856	23.0441539901	23.0557180255	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1090.1680548958	-701.58678435	-1311.3371373928	-527.206600706	-2729.3624926845
0	0	1	31	13	11.2875	23.3823378104	24.0202341252	23.1931608522	23.2150261236	23.0345757016	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1308.7244945053	-706.1532094623	-1158.7364229993	-438.8997752677	-1860.7505535091
0	0	1	31	14	11.325	24.3936531388	24.2526455877	23.4532762735	23.4963509462	23.2667762128	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2066.5818594357	-761.5575536027	-1503.1590637727	-681.2304996472	-2717.3059915324
0	0	1	31	15	11.1	24.9248689938	24.1798781346	23.6223222715	23.8075737554	23.5448750636	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-3245.7963925545	-727.8804010588	-1553.6706037903	-717.847404353	-2838.7011346381
0	0	1	31	16	10.7875	25.2885570285	23.9497641192	23.4995705685	24.2376063442	23.6187656805	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-4062.7448028823	-706.0381558985	-1544.6115200362	-760.0682295879	-2883.4238169382
0	0	1	31	17	9.85	25.1726173745	23.4645411607	23.1838584351	24.4401523268	23.4203665778	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-3453.9773114906	-647.3708907572	-1127.5404748926	-531.2873024954	-2796.0627908761
0	0	1	31	18	9.0875	24.0341398474	23.0772845832	22.9350502636	23.6421618417	23.3203049137	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1799.0532460394	-361.5475446131	-541.3112038863	-117.2716860673	-2453.1334030702
0	0	1	31	19	8.9	23.0148297429	22.7564854907	22.6522202953	22.9280748935	23.0713299865	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	514.8610863044	401.5349428321	1050.2112617022	1147.7732384101	316.6971729405
0	0	1	31	20	8.9	22.6039632678	22.5086464022	22.4297794645	22.5874775223	22.8441645463	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1746.6093960366	875.8581323074	2045.479119115	1909.7813178875	1888.0486797751
0	0	1	31	21	8.525	22.3979250421	22.3766456604	22.3138337554	22.412768676	22.7233599916	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	2195.6624370395	1038.0266226812	2362.4272840895	2178.1709231882	2250.0941375582
0	0	1	31	22	8.175	21.3294617467	21.3431152649	21.2391227502	21.3769229088	22.1522084292	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-279214.943683751	-122667.718618456	-277274.835627384	-124067.66816157	-543191.812126627	0	0	0	0	0
0	0	1	31	23	8.0375	20.4392718952	20.4669452246	20.3360725377	20.4953877229	21.5235050086	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-217088.600156435	-95681.0609811902	-214875.556949133	-96831.9608862979	-434351.422419499	0	0	0	0	0
0	0	1	31	24	7.875	20.0765589431	20.083292742	19.9769277046	20.1019602274	21.2211636033	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-173199.374472953	-76163.1498066768	-171435.21422961	-77008.9707285171	-348512.339148663	0	0	0	0	0
8	5	2	1	1	7.7375	19.8511316071	19.8479822556	19.7671996987	19.8555423286	21.0313195108	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-119938.05672787	-52760.2602401975	-118775.730948409	-53325.7240485816	-243896.436136572	0	0	0	0	0
8	5	2	1	2	7.575	19.6822626077	19.6730197736	19.6160160442	19.6822347934	20.8792912951	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-80157.1684543507	-35247.0594203997	-79509.0949631252	-35634.832944975	-163802.81975263	0	0	0	0	0
